family,seed,scope,collector,partition,regime,case,age,declared_case_count,episode_weighted_agreement,episode_weighted_centered_mse,episode_weighted_first_argmin_match,episode_weighted_raw_gap,episodes,nonquery_rows,supported_case_count,supported_cases,supported_episode_agreement,supported_episode_centered_mse,supported_episode_raw_gap,supported_episodes,weight_mass,zero_support_cases,zero_support_episode_ids
persistent_direct,255000002,postcorrection,neural,case,lambda4,3,1,1,0.6,0.041452795423163026,0.6,0.04119377136230469,1,5,1,"[{""case"":3,""regime"":""lambda4""}]",0.6,0.041452795423163026,0.04119377136230469,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,3,2,1,0.4,0.05733016848786008,0.4,0.045589542388916014,1,5,1,"[{""case"":3,""regime"":""lambda4""}]",0.4,0.05733016848786008,0.045589542388916014,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,3,3,1,0.8,0.0444955938813905,0.8,0.0042362213134765625,1,5,1,"[{""case"":3,""regime"":""lambda4""}]",0.8,0.0444955938813905,0.0042362213134765625,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,4,all,1,0.8133333333333334,0.12206783858538643,0.8133333333333334,0.06032358805338542,1,75,1,"[{""case"":4,""regime"":""lambda4""}]",0.8133333333333334,0.12206783858538643,0.06032358805338542,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,4,1,1,0.92,0.1158322267070048,0.92,0.05224538803100586,1,25,1,"[{""case"":4,""regime"":""lambda4""}]",0.92,0.1158322267070048,0.05224538803100586,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,4,2,1,0.72,0.1263688793329601,0.72,0.0897996711730957,1,25,1,"[{""case"":4,""regime"":""lambda4""}]",0.72,0.1263688793329601,0.0897996711730957,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,4,3,1,0.8,0.12400240971619439,0.8,0.038925704956054685,1,25,1,"[{""case"":4,""regime"":""lambda4""}]",0.8,0.12400240971619439,0.038925704956054685,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,5,all,1,0.6666666666666666,0.08446291289670348,0.6666666666666666,0.09678332010904948,1,9,1,"[{""case"":5,""regime"":""lambda4""}]",0.6666666666666666,0.08446291289670348,0.09678332010904948,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,5,1,1,1.0,0.06398761122574115,1.0,0.0,1,3,1,"[{""case"":5,""regime"":""lambda4""}]",1.0,0.06398761122574115,0.0,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,5,2,1,0.6666666666666666,0.04490431561557292,0.6666666666666666,0.1066144307454427,1,3,1,"[{""case"":5,""regime"":""lambda4""}]",0.6666666666666666,0.04490431561557292,0.1066144307454427,1,1.0,[],[]
persistent_direct,255000002,postcorrection,neural,case,lambda4,5,3,1,0.3333333333333333,0.14449681184879637,0.3333333333333333,0.18373552958170572,1,3,1,"[{""case"":5,""regime"":""lambda4""}]",0.3333333333333333,0.14449681184879637,0.18373552958170572,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,overall,,,all,12,0.7028338374141149,0.07212643824552593,0.6443011845601639,0.048735487248508076,12,5129,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7667278226335799,0.07868338717693737,0.05316598608928154,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,overall,,,1,12,0.7374463112729148,0.06057327840696359,0.6706679241106155,0.04783310571673457,12,1712,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.804486885024998,0.06607994008032392,0.05218156987280134,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,overall,,,2,12,0.6851173024619094,0.07447943469973589,0.6434506357952428,0.06464793573109932,12,1709,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7474006935948103,0.08125029239971188,0.0705250207975629,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,overall,,,3,12,0.6810503253601974,0.08139765234453551,0.6173696428495331,0.03377365828064701,12,1708,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7429639913020335,0.08879743892131146,0.036843990851614924,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,regime,lambda3,,all,6,0.7013312889418696,0.1000481654054583,0.6645650894700029,0.07935601332725861,6,3386,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.7013312889418696,0.1000481654054583,0.07935601332725861,6,1.0,[],[]
persistent_direct,255000002,full,period4_hold,regime,lambda3,,1,6,0.7111123946133087,0.08295734018144373,0.6684554780989882,0.08510392645023969,6,1130,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.7111123946133087,0.08295734018144373,0.08510392645023969,6,1.0,[],[]
persistent_direct,255000002,full,period4_hold,regime,lambda3,,2,6,0.6722070586330183,0.10726383429623083,0.6722070586330183,0.10490964786116112,6,1128,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.6722070586330183,0.10726383429623083,0.10490964786116112,6,1.0,[],[]
persistent_direct,255000002,full,period4_hold,regime,lambda3,,3,6,0.7246013432028057,0.11091174418495496,0.656959661301526,0.04709497370029115,6,1128,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.7246013432028057,0.11091174418495496,0.04709497370029115,6,1.0,[],[]
persistent_direct,255000002,full,period4_hold,regime,lambda4,,all,6,0.7043363858863599,0.04420471108559355,0.624037279650325,0.018114961169757554,6,1743,5,"[{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8452036630636319,0.053045653302712256,0.021737953403709064,5,0.8333333333333334,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,regime,lambda4,,1,6,0.7637802279325211,0.03818921663248345,0.6728803701222428,0.010562284983229442,6,582,5,"[{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.9165362735190253,0.04582705995898014,0.012674741979875332,5,0.8333333333333334,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,regime,lambda4,,2,6,0.6980275462908004,0.04169503510324094,0.6146942129574671,0.024386223601037513,6,581,5,"[{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8376330555489606,0.050034042123889136,0.029263468321245018,5,0.8333333333333334,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,regime,lambda4,,3,6,0.6374993075175891,0.05188356050411606,0.5777796243975403,0.020452342861002882,6,580,5,"[{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7649991690211069,0.06226027260493927,0.024542811433203457,5,0.8333333333333334,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,case,lambda3,0,all,1,0.6764705882352942,0.07829052755297827,0.6764705882352942,0.0888975367826574,1,34,1,"[{""case"":0,""regime"":""lambda3""}]",0.6764705882352942,0.07829052755297827,0.0888975367826574,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,0,1,1,0.5,0.05231375109115177,0.5,0.11995144685109456,1,12,1,"[{""case"":0,""regime"":""lambda3""}]",0.5,0.05231375109115177,0.11995144685109456,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,0,2,1,0.7272727272727273,0.08010254884647659,0.7272727272727273,0.08438032323663885,1,11,1,"[{""case"":0,""regime"":""lambda3""}]",0.7272727272727273,0.08010254884647659,0.08438032323663885,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,0,3,1,0.8181818181818182,0.10481680785419976,0.8181818181818182,0.0595377575267445,1,11,1,"[{""case"":0,""regime"":""lambda3""}]",0.8181818181818182,0.10481680785419976,0.0595377575267445,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,1,all,1,0.47368421052631576,0.1165091208390071,0.47368421052631576,0.2374279624537418,1,19,1,"[{""case"":1,""regime"":""lambda3""}]",0.47368421052631576,0.1165091208390071,0.2374279624537418,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,1,1,1,0.42857142857142855,0.09509506357120147,0.42857142857142855,0.2550311769757952,1,7,1,"[{""case"":1,""regime"":""lambda3""}]",0.42857142857142855,0.09509506357120147,0.2550311769757952,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,1,2,1,0.5,0.12847225144045638,0.5,0.324121634165446,1,6,1,"[{""case"":1,""regime"":""lambda3""}]",0.5,0.12847225144045638,0.324121634165446,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,1,3,1,0.5,0.1295290570499977,0.5,0.13019720713297525,1,6,1,"[{""case"":1,""regime"":""lambda3""}]",0.5,0.1295290570499977,0.13019720713297525,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,2,all,1,0.75,0.11276609757220275,0.75,0.042445103327433266,1,12,1,"[{""case"":2,""regime"":""lambda3""}]",0.75,0.11276609757220275,0.042445103327433266,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,2,1,1,0.75,0.10416071531690463,0.75,0.05407309532165527,1,4,1,"[{""case"":2,""regime"":""lambda3""}]",0.75,0.10416071531690463,0.05407309532165527,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,2,2,1,0.75,0.11502288311058351,0.75,0.03906679153442383,1,4,1,"[{""case"":2,""regime"":""lambda3""}]",0.75,0.11502288311058351,0.03906679153442383,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,2,3,1,0.75,0.11911469428912014,0.75,0.0341954231262207,1,4,1,"[{""case"":2,""regime"":""lambda3""}]",0.75,0.11911469428912014,0.0341954231262207,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,3,all,1,0.9408897014015845,0.07343531436890888,0.720292504570384,0.005897738307369402,1,1641,1,"[{""case"":3,""regime"":""lambda3""}]",0.9408897014015845,0.07343531436890888,0.005897738307369402,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,3,1,1,0.9159049360146252,0.0594245769413035,0.659963436928702,0.007376021833262888,1,547,1,"[{""case"":3,""regime"":""lambda3""}]",0.9159049360146252,0.0594245769413035,0.007376021833262888,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,3,2,1,0.9945155393053017,0.08713527907708903,0.9945155393053017,0.00372591315065485,1,547,1,"[{""case"":3,""regime"":""lambda3""}]",0.9945155393053017,0.08713527907708903,0.00372591315065485,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,3,3,1,0.9122486288848263,0.07374608708833412,0.506398537477148,0.006591279938190467,1,547,1,"[{""case"":3,""regime"":""lambda3""}]",0.9122486288848263,0.07374608708833412,0.006591279938190467,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,4,all,1,0.6489945155393053,0.110540615088536,0.6489945155393053,0.010348400787781245,1,1641,1,"[{""case"":4,""regime"":""lambda3""}]",0.6489945155393053,0.110540615088536,0.010348400787781245,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,4,1,1,0.979890310786106,0.10557951510568729,0.979890310786106,0.00039132726693720006,1,547,1,"[{""case"":4,""regime"":""lambda3""}]",0.979890310786106,0.10557951510568729,0.00039132726693720006,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,4,2,1,0.4460694698354662,0.13862054413271038,0.4460694698354662,0.023408586407928186,1,547,1,"[{""case"":4,""regime"":""lambda3""}]",0.4460694698354662,0.13862054413271038,0.023408586407928186,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,4,3,1,0.5210237659963437,0.08742178602721037,0.5210237659963437,0.007245288688478348,1,547,1,"[{""case"":4,""regime"":""lambda3""}]",0.5210237659963437,0.08742178602721037,0.007245288688478348,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,5,all,1,0.717948717948718,0.10874731701111684,0.717948717948718,0.09111933830456856,1,39,1,"[{""case"":5,""regime"":""lambda3""}]",0.717948717948718,0.10874731701111684,0.09111933830456856,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,5,1,1,0.6923076923076923,0.08117041906241368,0.6923076923076923,0.07380049045269306,1,13,1,"[{""case"":5,""regime"":""lambda3""}]",0.6923076923076923,0.08117041906241368,0.07380049045269306,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,5,2,1,0.6153846153846154,0.09422949917006918,0.6153846153846154,0.154754638671875,1,13,1,"[{""case"":5,""regime"":""lambda3""}]",0.6153846153846154,0.09422949917006918,0.154754638671875,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda3,5,3,1,0.8461538461538461,0.15084203280086766,0.8461538461538461,0.04480288578913762,1,13,1,"[{""case"":5,""regime"":""lambda3""}]",0.8461538461538461,0.15084203280086766,0.04480288578913762,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,0,all,1,0.75,0.022230507535653032,0.625,0.016205310821533203,1,8,1,"[{""case"":0,""regime"":""lambda4""}]",0.75,0.022230507535653032,0.016205310821533203,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,0,1,1,1.0,0.022385901607094638,0.6666666666666666,0.0,1,3,1,"[{""case"":0,""regime"":""lambda4""}]",1.0,0.022385901607094638,0.0,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,0,2,1,0.6666666666666666,0.03310386024706228,0.6666666666666666,0.020511627197265625,1,3,1,"[{""case"":0,""regime"":""lambda4""}]",0.6666666666666666,0.03310386024706228,0.020511627197265625,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,0,3,1,0.5,0.00568738736137675,0.5,0.034053802490234375,1,2,1,"[{""case"":0,""regime"":""lambda4""}]",0.5,0.00568738736137675,0.034053802490234375,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,1,all,1,0.0,0.0,0.0,0.0,1,0,0,[],,,,0,0.0,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,case,lambda4,1,1,1,0.0,0.0,0.0,0.0,1,0,0,[],,,,0,0.0,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,case,lambda4,1,2,1,0.0,0.0,0.0,0.0,1,0,0,[],,,,0,0.0,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,case,lambda4,1,3,1,0.0,0.0,0.0,0.0,1,0,0,[],,,,0,0.0,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,full,period4_hold,case,lambda4,2,all,1,0.8333333333333334,0.01825930135266655,0.6666666666666666,0.015203158060709635,1,6,1,"[{""case"":2,""regime"":""lambda4""}]",0.8333333333333334,0.01825930135266655,0.015203158060709635,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,2,1,1,1.0,0.02903106136682254,1.0,0.0,1,2,1,"[{""case"":2,""regime"":""lambda4""}]",1.0,0.02903106136682254,0.0,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,2,2,1,1.0,0.008346335044024045,0.5,0.0,1,2,1,"[{""case"":2,""regime"":""lambda4""}]",1.0,0.008346335044024045,0.0,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,2,3,1,0.5,0.017400507647153063,0.5,0.045609474182128906,1,2,1,"[{""case"":2,""regime"":""lambda4""}]",0.5,0.017400507647153063,0.045609474182128906,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,3,all,1,0.8571428571428571,0.057240562467646736,0.8571428571428571,0.03739438738141741,1,21,1,"[{""case"":3,""regime"":""lambda4""}]",0.8571428571428571,0.057240562467646736,0.03739438738141741,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,3,1,1,0.8571428571428571,0.019949868184799664,0.8571428571428571,0.02395684378487723,1,7,1,"[{""case"":3,""regime"":""lambda4""}]",0.8571428571428571,0.019949868184799664,0.02395684378487723,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,3,2,1,0.7142857142857143,0.038790370128123995,0.7142857142857143,0.088226318359375,1,7,1,"[{""case"":3,""regime"":""lambda4""}]",0.7142857142857143,0.038790370128123995,0.088226318359375,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,3,3,1,1.0,0.11298144909001653,1.0,0.0,1,7,1,"[{""case"":3,""regime"":""lambda4""}]",1.0,0.11298144909001653,0.0,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,4,all,1,0.8507462686567164,0.09396844226045717,0.8507462686567164,0.034673249543602784,1,67,1,"[{""case"":4,""regime"":""lambda4""}]",0.8507462686567164,0.09396844226045717,0.034673249543602784,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,4,1,1,0.8260869565217391,0.08436660188520205,0.8260869565217391,0.026174420895783798,1,23,1,"[{""case"":4,""regime"":""lambda4""}]",0.8260869565217391,0.08436660188520205,0.026174420895783798,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,4,2,1,0.8181818181818182,0.09300097043017207,0.8181818181818182,0.03748902407559482,1,22,1,"[{""case"":4,""regime"":""lambda4""}]",0.8181818181818182,0.09300097043017207,0.03748902407559482,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,4,3,1,0.9090909090909091,0.10497420175578172,0.9090909090909091,0.04074261405251243,1,22,1,"[{""case"":4,""regime"":""lambda4""}]",0.9090909090909091,0.10497420175578172,0.04074261405251243,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,5,all,1,0.9347958561852528,0.07352945289713779,0.7446678854357099,0.005213661211282287,1,1641,1,"[{""case"":5,""regime"":""lambda4""}]",0.9347958561852528,0.07352945289713779,0.005213661211282287,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,5,1,1,0.8994515539305301,0.07340186675098181,0.6873857404021938,0.013242445218715633,1,547,1,"[{""case"":5,""regime"":""lambda4""}]",0.8994515539305301,0.07340186675098181,0.013242445218715633,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,5,2,1,0.9890310786106032,0.07692867477006331,0.9890310786106032,9.037197398965058e-05,1,547,1,"[{""case"":5,""regime"":""lambda4""}]",0.9890310786106032,0.07692867477006331,9.037197398965058e-05,1,1.0,[],[]
persistent_direct,255000002,full,period4_hold,case,lambda4,5,3,1,0.9159049360146252,0.07025781717036829,0.5575868372943327,0.0023081664411415785,1,547,1,"[{""case"":5,""regime"":""lambda4""}]",0.9159049360146252,0.07025781717036829,0.0023081664411415785,1,1.0,[],[]
persistent_direct,255000002,postcorrection,period4_hold,overall,,,all,12,0.6966255378805782,0.07779382509356307,0.6456690869241273,0.05330705220567145,12,5096,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7599551322333581,0.08486599101115971,0.058153147860732494,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,postcorrection,period4_hold,overall,,,1,12,0.7393717393717393,0.06691549868581202,0.6586330336330336,0.05122026917883871,12,1701,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8065873520418975,0.07299872583906766,0.05587665728600586,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,postcorrection,period4_hold,overall,,,2,12,0.6547161172161172,0.08000026918401948,0.6547161172161172,0.074375819861525,12,1698,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7142357642357642,0.08727302092802125,0.08113725803075454,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,postcorrection,period4_hold,overall,,,3,12,0.6713675213675213,0.08614855143158821,0.6075702075702075,0.03593974631639045,12,1697,11,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7324009324009324,0.09398023792536896,0.039206995981516855,11,0.9166666666666666,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
persistent_direct,255000002,postcorrection,period4_hold,regime,lambda3,,all,6,0.6885851976577783,0.10766449356936036,0.6517516608242414,0.08821555462305747,6,3368,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.6885851976577783,0.10766449356936036,0.08821555462305747,6,1.0,[],[]
persistent_direct,255000002,postcorrection,period4_hold,regime,lambda3,,1,6,0.7127039627039626,0.09196725613644603,0.6699689199689199,0.0913429377094624,6,1124,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.7127039627039626,0.09196725613644603,0.0913429377094624,6,1.0,[],[]
persistent_direct,255000002,postcorrection,period4_hold,regime,lambda3,,2,6,0.6482600732600733,0.1141725241778333,0.6482600732600733,0.11990782355796432,6,1122,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.6482600732600733,0.1141725241778333,0.11990782355796432,6,1.0,[],[]
persistent_direct,255000002,postcorrection,period4_hold,regime,lambda3,,3,6,0.705982905982906,0.11812360305640997,0.6382173382173383,0.053029036405467876,6,1122,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.705982905982906,0.11812360305640997,0.053029036405467876,6,1.0,[],[]
persistent_direct,255000002,postcorrection,period4_hold,regime,lambda4,,all,6,0.7046658781033782,0.04792315661776578,0.639586513024013,0.018398549788285427,6,1728,5,"[{""case"":0,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8455990537240539,0.05750778794131893,0.022078259745942512,5,0.8333333333333334,"[{""case"":1,""regime"":""lambda4""}]","[""valid:lambda4:254000002:period4_hold""]"
