rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/learning_rate,train/loss,train/n_updates
6.726699999999999,156,0.24001159667968752,35,83.23,13107,371,0.0003,0.0393407866358757,2764
6.766000000000002,160,0.2175140380859375,36,83.72,13495,372,0.0003,0.07648684829473495,2861
6.7879,164,0.19652404785156252,37,83.59,13857,373,0.0003,0.02509375661611557,2952
6.848999999999998,168,0.1757659912109375,38,83.74,14215,372,0.0003,0.03671693801879883,3041
6.811800000000001,172,0.15477600097656252,39,83.54,14577,373,0.0003,0.03073156252503395,3132
6.7573,176,0.1355834960937501,39,83.41,14908,373,0.0003,0.030547281727194786,3214
6.9742999999999995,180,0.11360778808593752,40,84.91,15287,374,0.0003,0.05032837390899658,3309
6.9449000000000005,184,0.09464721679687504,41,85.05,15614,374,0.0003,0.024846725165843964,3391
6.9368,188,0.0731353759765625,42,85.03,15985,374,0.0003,0.010853076353669167,3484
6.988499999999999,192,0.051971435546875,43,85.61,16350,374,0.0003,0.05710165947675705,3575
7.039499999999999,196,0.05,44,85.84,16705,374,0.0003,0.07525568455457687,3664
6.997600000000001,200,0.05,45,86.07,17090,375,0.0003,0.034292079508304596,3760
7.053399999999999,204,0.05,46,86.41,17459,375,0.0003,0.033780500292778015,3852
7.0999,208,0.05,47,87.01,17849,376,0.0003,0.03278994560241699,3950
7.082400000000002,212,0.05,48,86.77,18175,376,0.0003,0.023902196437120438,4031
7.163100000000002,216,0.05,49,87.18,18488,376,0.0003,0.015973014757037163,4109
7.213900000000001,220,0.05,50,87.54,18811,375,0.0003,0.028388915583491325,4190
7.196400000000001,224,0.05,51,87.54,19185,375,0.0003,0.03628455474972725,4284
7.257199999999999,228,0.05,52,88.28,19591,376,0.0003,0.03525354340672493,4385
7.3284,232,0.05,52,88.62,19936,376,0.0003,0.015010843053460121,4471
7.338000000000001,236,0.05,53,88.41,20210,376,0.0003,0.05712844803929329,4540
7.4073,240,0.05,54,88.84,20586,376,0.0003,0.03304027020931244,4634
7.429499999999999,244,0.05,55,88.75,20888,376,0.0003,0.03703584149479866,4709
7.459199999999998,248,0.05,56,88.92,21234,376,0.0003,0.07794821262359619,4796
7.498299999999998,252,0.05,57,88.63,21565,375,0.0003,0.019222062081098557,4879
7.464499999999999,256,0.05,58,87.84,21891,375,0.0003,0.01800348423421383,4960
7.435900000000001,260,0.05,59,87.05,22200,375,0.0003,0.028583573177456856,5037
7.3896000000000015,264,0.05,59,86.82,22539,375,0.0003,0.026107050478458405,5122
7.3235,268,0.05,60,86.41,22856,375,0.0003,0.08273956179618835,5201
7.165800000000001,272,0.05,61,85.03,23080,374,0.0003,0.04953865706920624,5257
7.187799999999998,276,0.05,62,85.87,23495,375,0.0003,0.025146692991256714,5361
7.112999999999999,280,0.05,63,85.64,23851,375,0.0003,0.048612579703330994,5450
7.1526,284,0.05,64,85.62,24176,375,0.0003,0.014537706971168518,5531
7.233599999999999,288,0.05,65,85.87,24572,375,0.0003,0.0484437495470047,5630
7.215700000000001,292,0.05,66,85.25,24875,375,0.0003,0.03997112810611725,5706
7.226,296,0.05,67,85.37,25242,375,0.0003,0.03386453166604042,5798
7.2486,300,0.05,68,85.13,25603,375,0.0003,0.03742433339357376,5888
7.1432,304,0.05,68,83.98,25857,375,0.0003,0.04283365607261658,5952
7.106600000000001,308,0.05,69,83.52,26201,375,0.0003,0.04157555103302002,6038
7.178200000000001,312,0.05,70,83.49,26524,374,0.0003,0.013861211948096752,6118
7.258600000000001,316,0.05,71,83.75,26863,374,0.0003,0.036747999489307404,6203
7.3376,320,0.05,72,84.2,27231,374,0.0003,0.03328879922628403,6295
7.2212,324,0.05,73,82.95,27480,374,0.0003,0.027396896854043007,6357
7.1442000000000005,328,0.05,74,81.84,27775,374,0.0003,0.019676337018609047,6431
7.216500000000002,332,0.05,75,82.13,28149,374,0.0003,0.04336215928196907,6525
7.215000000000001,336,0.05,76,82.72,28482,374,0.0003,0.03067680075764656,6608
7.2851,340,0.05,77,83.22,28908,375,0.0003,0.03535009175539017,6714
7.272600000000001,344,0.05,77,82.98,29186,374,0.0003,0.02272779308259487,6784
7.276800000000001,348,0.05,78,83.29,29563,374,0.0003,0.03205291926860809,6878
7.290300000000002,352,0.05,79,83.69,29934,375,0.0003,0.026305705308914185,6971
7.3455,356,0.05,80,84.16,30307,375,0.0003,0.014384976588189602,7064
7.475899999999999,360,0.05,81,85.08,30708,376,0.0003,0.039113447070121765,7164
7.473700000000001,364,0.05,82,84.98,31037,376,0.0003,0.06215814873576164,7247
7.526600000000001,368,0.05,83,85.65,31421,376,0.0003,0.03303685411810875,7343
7.7387,372,0.05,84,87.51,31831,376,0.0003,0.030056560412049294,7445
7.701099999999999,376,0.05,85,86.68,32163,376,0.0003,0.023023948073387146,7528
7.6271,380,0.05,86,86.32,32483,376,0.0003,0.029258329421281815,7608
