recording,arm,seed,learning_rate,horizon,status,selected,error_type,error_message,standardized_rmse,standardized_sse,scalars,physical_rmse_deg,windows,joint_1_rmse_deg,joint_2_rmse_deg,joint_3_rmse_deg,joint_4_rmse_deg,joint_5_rmse_deg,joint_6_rmse_deg
recording_2021_12_15_22H_10M.mat,gru10,8103,0.003,64,PASS,True,,,0.6893498252367066,4014.5164777671607,8448,20.616019047646297,22,14.670010954106024,5.983223642597949,13.791178326612354,34.22879230789806,19.515390292048153,23.5893192131936
recording_2021_12_15_22H_10M.mat,gru10,8103,0.003,128,PASS,True,,,0.718636588987013,8725.745690633903,16896,21.61679502803512,22,16.478155807501395,5.919796451803582,14.048241615899865,34.16894316709712,20.114601280255958,26.975440692206252
recording_2021_12_15_22H_10M.mat,causal_ridge_1,,,64,PASS,True,,,0.6310333557816429,3364.0197559291823,8448,17.93232591783889,22,10.28615598479097,6.577650674276712,12.464371360880635,27.074745497636055,19.834619814065825,22.327669902008967
recording_2021_12_15_22H_10M.mat,causal_ridge_1,,,128,PASS,True,,,0.8113468127378697,11122.360559522147,16896,24.244470158812778,22,14.38047699231581,7.807360371406114,14.38017047105143,33.86736114700363,24.029182725055666,36.43931844754603
recording_2021_12_15_22H_10M.mat,causal_ridge_100,,,64,PASS,True,,,0.6263539544079613,3314.3132453586395,8448,18.899788940857253,22,10.110764751968834,5.8728308456208556,11.74256795389804,29.60835079645187,18.450087198298675,25.525406350933554
recording_2021_12_15_22H_10M.mat,causal_ridge_100,,,128,PASS,True,,,0.740766028463826,9271.414883614876,16896,22.788821621107108,22,13.54851605855974,6.488668130312524,12.758511446265054,34.30550839359692,21.347988049084123,33.08977379139944
recording_2021_12_15_22H_10M.mat,linear_frozen,,,64,PASS,True,,,0.7721459646430878,5036.77693275698,8448,22.307090743105768,22,11.16733905382351,7.496765066282817,22.295201766487597,34.37882963184696,19.937699239079784,26.985830298749136
recording_2021_12_15_22H_10M.mat,linear_frozen,,,128,PASS,True,,,1.0861539278016477,19932.72407603469,16896,30.85390208654057,22,18.127046501332508,9.079623636394432,37.58593072705089,41.85822823469394,25.868284143088783,38.29841614846464
recording_2021_12_15_22H_10M.mat,persistence,,,64,PASS,True,,,1.265535369650866,13530.145912481965,8448,35.903150852245844,22,29.11713644263189,12.879330413736001,24.84468695447213,54.481867994794534,35.93000116220385,42.94223173760064
recording_2021_12_15_22H_10M.mat,persistence,,,128,PASS,True,,,1.3466662276393335,30641.063754712915,16896,38.38424221252104,22,29.683922734416047,13.411558121582338,29.08192754623158,55.91540762389287,37.73553073306415,48.814276005786894
recording_2021_12_15_22H_41M.mat,local_affine,8101,0.001,64,PASS,False,,,0.5710930254712753,2755.2919151318642,8448,16.388057625041764,22,5.836035333419472,4.241204040933157,12.867021569872252,26.004106659206656,21.43384704669934,16.067976529611084
recording_2021_12_15_22H_41M.mat,local_affine,8101,0.001,128,PASS,False,,,0.6289655527821454,6684.018174646344,16896,18.810566517884485,22,8.57901134205892,4.650134275542177,14.476014998420156,29.99552531284086,20.80032862294547,22.042256511176586
recording_2021_12_15_22H_41M.mat,temporal_affine,8101,0.001,64,PASS,True,,,0.5632400584689907,2680.0381425451565,8448,16.318435322419617,22,5.834433689872951,4.215880468842182,12.973753725187203,26.327534434598423,20.51384105047807,16.237570441781322
recording_2021_12_15_22H_41M.mat,temporal_affine,8101,0.001,128,PASS,True,,,0.6262469589219928,6626.362044133608,16896,18.83370866846591,22,8.428167033045998,4.646983188790167,14.48959809087006,30.05332272786851,20.368768486053007,22.5296615930927
recording_2021_12_15_22H_41M.mat,observer_learned,8101,0.001,64,PASS,False,,,0.5709553571452685,2753.963687717139,8448,16.859483992429094,22,5.234406800507127,4.437779366778281,12.646937014046788,27.538552302944257,20.134461007778715,18.293356822393594
recording_2021_12_15_22H_41M.mat,observer_learned,8101,0.001,128,PASS,False,,,0.6287182323511712,6678.762658711441,16896,19.06506967015698,22,7.992248920915985,4.77450349962472,14.339962916587323,30.84026659382976,20.06996667031039,23.122050525653325
recording_2021_12_15_22H_41M.mat,local_affine,8101,0.003,64,PASS,True,,,0.5787127409877836,2829.306472241302,8448,16.61185260944931,22,5.8386983437726245,4.352973763364102,13.196328442272454,26.351441649628857,21.549171960018523,16.42482055432344
recording_2021_12_15_22H_41M.mat,local_affine,8101,0.003,128,PASS,True,,,0.6337654945224249,6786.425429790401,16896,18.938458516303115,22,8.680565760864692,4.7103300573859705,14.655470703937945,30.150854139853852,20.9028188460928,22.2186221902911
recording_2021_12_15_22H_41M.mat,temporal_affine,8101,0.003,64,PASS,False,,,0.570801471059666,2752.4793699860475,8448,16.562148176749808,22,5.617587105078181,4.36604307700299,13.449056380317925,26.8332829860471,20.462678007344437,16.6007684091973
recording_2021_12_15_22H_41M.mat,temporal_affine,8101,0.003,128,PASS,False,,,0.6321189894304056,6751.209346227745,16896,19.088764911507283,22,8.29240488437314,4.72760481948858,14.686603714612906,30.46032085855308,20.296894341931647,23.23101490640262
recording_2021_12_15_22H_41M.mat,observer_learned,8101,0.003,64,PASS,False,,,0.5731713838384781,2775.3828770031173,8448,16.98602937261509,22,5.66344978342079,4.391421476547571,12.749473104514832,27.923632220199412,20.02962599419677,18.339239318219686
recording_2021_12_15_22H_41M.mat,observer_learned,8101,0.003,128,PASS,False,,,0.6316305662091403,6740.7803809788975,16896,19.177796043162484,22,8.110035359821413,4.74578418910366,14.422019584460216,31.098460515210068,20.146566966848802,23.18272998314423
recording_2021_12_15_22H_41M.mat,local_affine,8102,0.001,64,PASS,False,,,0.5787222554300542,2829.3995045610523,8448,16.765532567948046,22,7.5095999093195775,4.145575570787652,13.939014778208316,26.508670283014453,20.598941128795378,17.076196804971968
recording_2021_12_15_22H_41M.mat,local_affine,8102,0.001,128,PASS,False,,,0.6258603456201385,6618.1830058250525,16896,18.414570339498912,22,12.60247535875811,4.505660258870817,14.578366342043745,28.268430983667063,19.813195456689275,21.24286646164992
recording_2021_12_15_22H_41M.mat,temporal_affine,8102,0.001,64,PASS,True,,,0.5675262368746489,2720.9827775632134,8448,16.452839024832084,22,7.703776379652946,4.148927515256699,13.89863212394778,26.06165532211964,19.771415295865104,16.861879669251113
recording_2021_12_15_22H_41M.mat,temporal_affine,8102,0.001,128,PASS,True,,,0.6214545304777469,6525.3320723934485,16896,18.312218469954846,22,12.635445190425237,4.5139481655262435,14.57619766710611,28.135942076648227,19.37918995071825,21.268382412157294
recording_2021_12_15_22H_41M.mat,observer_learned,8102,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,observer_learned,8102,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,local_affine,8102,0.003,64,PASS,True,,,0.5793574656583851,2835.6140568231745,8448,16.61301647615598,22,7.54361863748252,4.159485843591509,14.346375551834038,25.64415766810159,20.80322983545805,16.897653932536365
recording_2021_12_15_22H_41M.mat,local_affine,8102,0.003,128,PASS,True,,,0.6262910322204479,6627.294762143685,16896,18.35462731917983,22,12.563357360390722,4.499926437147188,14.79910909282511,27.811170410471608,19.94909902133484,21.2796944702367
recording_2021_12_15_22H_41M.mat,temporal_affine,8102,0.003,64,PASS,False,,,0.5743813322132489,2787.112752188723,8448,16.570777144059015,22,7.55257497312039,4.24808469901885,13.990614573968832,26.101038645760536,20.27191908826842,16.867249347407956
recording_2021_12_15_22H_41M.mat,temporal_affine,8102,0.003,128,PASS,False,,,0.6255456384063417,6611.528913440523,16896,18.410304674132266,22,12.49653869024537,4.551697197315636,14.619633784592354,28.175628868086203,19.723972589903536,21.450399383657526
recording_2021_12_15_22H_41M.mat,observer_learned,8102,0.003,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,observer_learned,8102,0.003,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,local_affine,8103,0.001,64,PASS,False,,,0.554289437038896,2595.5363175489474,8448,16.66849660020244,22,6.382751817255893,5.073537641995058,13.841866814840774,26.489819291936193,15.559111068505343,21.567536442974372
recording_2021_12_15_22H_41M.mat,local_affine,8103,0.001,128,PASS,False,,,0.585641363293267,5794.919224934338,16896,17.950374984571933,22,8.216742566297242,5.287132922305489,13.49642664598285,29.19841672000244,15.71061803455785,23.58606684863881
recording_2021_12_15_22H_41M.mat,temporal_affine,8103,0.001,64,PASS,True,,,0.5476924628522594,2534.121502092986,8448,16.551264064365007,22,6.128857726819486,5.059590378191632,13.833990186288405,26.58430876603999,14.896439316302024,21.45914815626695
recording_2021_12_15_22H_41M.mat,temporal_affine,8103,0.001,128,PASS,True,,,0.5795175783539425,5674.363176704097,16896,17.774703395717214,22,8.04302078853798,5.26923012448893,13.52920791526675,28.8034014413821,15.305132768356312,23.585228954998662
recording_2021_12_15_22H_41M.mat,observer_learned,8103,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,observer_learned,8103,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_41M.mat,local_affine,8103,0.003,64,PASS,True,,,0.5655985107415039,2702.5293533822046,8448,16.96096160038425,22,6.7916936748554555,5.1598215225277295,14.38664337598072,26.84916366926375,15.768115498375284,21.835931067947996
recording_2021_12_15_22H_41M.mat,local_affine,8103,0.003,128,PASS,True,,,0.5923015913054279,5927.474573863471,16896,18.128654823676108,22,8.536467340247906,5.33144903086556,13.772320758904032,29.429357966986068,15.824691124158132,23.75727998458534
recording_2021_12_15_22H_41M.mat,temporal_affine,8103,0.003,64,PASS,False,,,0.5509220740895391,2564.0958327631224,8448,16.350679426658246,22,7.004213126465027,5.2456046442550655,14.680700022175252,25.735843499058184,14.60463767077408,20.888774531589704
recording_2021_12_15_22H_41M.mat,temporal_affine,8103,0.003,128,PASS,False,,,0.5805354001210475,5694.312743010436,16896,17.571443382023364,22,8.796269510275234,5.40112286210473,14.06530878507222,27.946743767155777,15.072910005264779,23.236635627036616
recording_2021_12_15_22H_41M.mat,observer_learned,8103,0.003,64,PASS,False,,,0.5495232191389027,2551.0912912132662,8448,16.828282944991965,22,6.418635418395352,5.25751235213159,13.125939756331109,27.851727163648246,14.121979436083869,21.97423538635278
recording_2021_12_15_22H_41M.mat,observer_learned,8103,0.003,128,PASS,False,,,0.5823770986488602,5730.499484678105,16896,17.99791635156374,22,8.351493689858009,5.370493940468064,13.02116430754404,29.67952623106421,14.969694636355102,23.883960124752438
recording_2021_12_15_22H_41M.mat,last_two,8101,,64,PASS,True,,,0.5738212879945751,2781.6803144550017,8448,16.659959374279524,22,5.67759197676841,4.370294821802748,13.44259198270575,26.954259007058443,20.61663853282949,16.7842130707781
recording_2021_12_15_22H_41M.mat,last_two,8101,,128,PASS,True,,,0.6309676039046551,6726.637499825662,16896,18.917438307357077,22,8.295117177684034,4.715678040112644,14.721425484805808,30.260401634864877,20.621301571499327,22.327558988741085
recording_2021_12_15_22H_41M.mat,last_two,8102,,64,PASS,True,,,0.5963453741689271,3004.343699112541,8448,17.202673704938913,22,8.496850931429252,4.15849149131957,14.841583879235136,26.20529402132219,21.057033462604814,18.3224906419323
recording_2021_12_15_22H_41M.mat,last_two,8102,,128,PASS,True,,,0.6375797445230829,6868.357995858918,16896,18.75785258075637,22,12.92387954010833,4.5043505949674385,15.124526414855866,28.1711460923262,20.124827282270196,22.281223472436412
recording_2021_12_15_22H_41M.mat,last_two,8103,,64,PASS,True,,,0.5533756327429699,2586.9853440387874,8448,16.536231753181287,22,6.606871244377743,5.089133952877432,14.100048399815217,25.61839215468439,15.523182337660073,21.795622500466546
recording_2021_12_15_22H_41M.mat,last_two,8103,,128,PASS,True,,,0.583035339987913,5743.460788873781,16896,17.825220156383832,22,8.023055110267709,5.327706703279046,13.595623946990422,28.594723217302647,15.585835696922114,23.838194331139672
recording_2021_12_15_22H_41M.mat,observer_fixed,8101,,64,PASS,True,,,8400057.964773662,5.960991067600374e+17,8448,223165134.244052,22,77045270.2075024,25891097.397636894,305405231.70503074,308966963.80980873,318773952.1066896,43127339.899654835
recording_2021_12_15_22H_41M.mat,observer_fixed,8101,,128,PASS,True,,,6238211.900415912,6.575127012240351e+17,16896,167113544.11560065,22,76876316.98552732,21226777.37875509,225455824.94259962,236959594.57323965,228222606.57070014,46209727.972879015
recording_2021_12_15_22H_41M.mat,observer_fixed,8102,,64,PASS,True,,,1121337072.6472723,1.0622488424006166e+22,8448,27411189408.675667,22,4949721073.900601,4621553187.721775,29798284742.041195,24669003132.82647,54322880681.517456,3861150287.136202
recording_2021_12_15_22H_41M.mat,observer_fixed,8102,,128,PASS,True,,,801658194.0585923,1.085831341227129e+22,16896,19651163550.856045,22,3881619697.707806,3270173965.6895237,21158866229.75153,18126057321.45474,38811973267.479485,2937264221.4698544
recording_2021_12_15_22H_41M.mat,observer_fixed,8103,,64,PASS,True,,,189972019.63185585,3.048829829169166e+20,8448,4637082135.274663,22,3285215150.2924867,84109963.20805772,3636275643.1756725,3243742950.7757726,9592239470.179647,1568452858.3753784
recording_2021_12_15_22H_41M.mat,observer_fixed,8103,,128,PASS,True,,,143259254.8922107,3.467602256409374e+20,16896,3520992644.081218,22,2974464794.4627304,128084192.38544159,2730082421.5108333,2736546928.660426,7021835489.813389,1127952151.9997752
recording_2021_12_15_22H_41M.mat,observer_zero,8101,,64,PASS,True,,,0.6295953937559776,3348.7057599177133,8448,18.557614441843732,22,8.595095602540292,5.079978082782606,14.127288481624618,31.07674992690086,20.98140440813397,19.00169676882997
recording_2021_12_15_22H_41M.mat,observer_zero,8101,,128,PASS,True,,,0.6669469711554477,7515.649360385558,16896,20.158273951145233,22,9.90245448977183,5.052908219113539,14.990114758068875,32.335744074912796,21.109593547796262,24.46684983099052
recording_2021_12_15_22H_41M.mat,observer_zero,8102,,64,PASS,True,,,0.6382718902621467,3441.639217833179,8448,18.85872140905376,22,10.579192915890346,4.631165780346354,13.324498086820086,29.945309361219344,21.96478358703338,21.067171139930625
recording_2021_12_15_22H_41M.mat,observer_zero,8102,,128,PASS,True,,,0.6619129181653932,7402.622705013492,16896,19.69133982041742,22,14.244731618041877,4.739228187489114,14.21839179228817,30.039885585887813,20.591388248205945,23.928181286826117
recording_2021_12_15_22H_41M.mat,observer_zero,8103,,64,PASS,True,,,0.6228772026030993,3277.6213284474525,8448,19.75256000335242,22,8.91107171793657,4.947063761184003,12.486531748287309,34.08257124917398,17.2293793509894,24.95424753865543
recording_2021_12_15_22H_41M.mat,observer_zero,8103,,128,PASS,True,,,0.6395072363377086,6909.948762026854,16896,20.153378347494808,22,10.456731201386413,5.226089202707447,13.34889126530041,33.737239333298206,16.802131448713347,26.487560855353088
recording_2021_12_15_22H_41M.mat,joint_local_affine,8101,0.003,64,PASS,True,,,0.5454598252161225,2513.503203972735,8448,16.05246479098776,22,7.910383727414371,5.517164329396196,12.459822814991027,28.055946827088903,15.187547897905631,16.734142766999383
