model,family,seed,collector,regime,age,episode_weighted_agreement,episode_weighted_centered_mse,episode_weighted_first_argmin_match,episode_weighted_raw_gap,episodes,nonquery_rows,supported_episode_agreement,supported_episode_centered_mse,supported_episode_raw_gap,supported_episodes,weight_mass,zero_support_episode_ids
history_mlp@235001,history_mlp,235001,period4_hold,lambda4,3,0.447301780756991,0.2645661667885439,0.4361906696458799,0.14558342805736252,6,1671,0.447301780756991,0.2645661667885439,0.14558342805736252,6,1.0,[]
current_mlp@235001,current_mlp,235001,all,all,all,0.6151478581129968,0.13306826034996513,0.557689484480788,0.1511314383517518,36,7257,0.6151478581129968,0.13306826034996513,0.1511314383517518,36,1.0,[]
current_mlp@235001,current_mlp,235001,all,all,1,0.6391692270196231,0.10314696893696361,0.5377803381307342,0.09334732733067422,36,2422,0.6391692270196231,0.10314696893696361,0.09334732733067422,36,1.0,[]
current_mlp@235001,current_mlp,235001,all,all,2,0.6915883593633442,0.12003511028650883,0.656403174178159,0.1444467517538957,36,2420,0.6915883593633442,0.12003511028650883,0.1444467517538957,36,1.0,[]
current_mlp@235001,current_mlp,235001,all,all,3,0.48315332107467834,0.17336780505189509,0.4754372716919623,0.2224816747452535,36,2415,0.496957701676812,0.17832117091052066,0.22883829402368933,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235001,current_mlp,235001,all,lambda3,all,0.6609259426362322,0.11250297610091331,0.5542396480467118,0.13463841922254957,18,1992,0.6609259426362322,0.11250297610091331,0.13463841922254957,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda3,1,0.7217528950161491,0.09983050490352358,0.5189751172383713,0.08739209409331111,18,666,0.7217528950161491,0.09983050490352358,0.08739209409331111,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda3,2,0.6784368561562346,0.1065827776273089,0.6173257450451235,0.14800247274406295,18,665,0.6784368561562346,0.1065827776273089,0.14800247274406295,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda3,3,0.5256073990582795,0.1232116129868013,0.5256073990582795,0.16830660363068514,18,661,0.5565254813558254,0.13045935492720137,0.17820699207954896,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235001,current_mlp,235001,all,lambda4,all,0.5693697735897615,0.15363354459901693,0.5611393209148643,0.167624457480954,18,5265,0.5693697735897615,0.15363354459901693,0.167624457480954,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda4,1,0.5565855590230971,0.10646343297040367,0.5565855590230971,0.09930256056803732,18,1756,0.5565855590230971,0.10646343297040367,0.09930256056803732,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda4,2,0.7047398625704537,0.13348744294570877,0.6954806033111944,0.14089103076372844,18,1755,0.7047398625704537,0.13348744294570877,0.14089103076372844,18,1.0,[]
current_mlp@235001,current_mlp,235001,all,lambda4,3,0.44069924309107733,0.2235239971169888,0.4252671443256453,0.27665674585982186,18,1754,0.44069924309107733,0.2235239971169888,0.27665674585982186,18,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,all,all,0.6393134536342594,0.12878679709535787,0.6055832949041006,0.1341030494200866,12,241,0.6393134536342594,0.12878679709535787,0.1341030494200866,12,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,all,1,0.6162878787878788,0.11635081820498105,0.5162878787878787,0.10746167052273799,12,82,0.6162878787878788,0.11635081820498105,0.10746167052273799,12,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,all,2,0.7453914141414142,0.1045109951599607,0.7453914141414142,0.11013880885811365,12,81,0.7453914141414142,0.1045109951599607,0.11013880885811365,12,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,all,3,0.5707295384926964,0.16398322458713002,0.5707295384926964,0.18303569314908427,12,78,0.5707295384926964,0.16398322458713002,0.18303569314908427,12,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda3,all,0.6577554947304395,0.10721995189761735,0.590295177270122,0.14120612740858293,6,126,0.6577554947304395,0.10721995189761735,0.14120612740858293,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda3,1,0.725,0.11060752863737076,0.525,0.11080432136853535,6,43,0.725,0.11060752863737076,0.11080432136853535,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda3,2,0.6625,0.0940272164227754,0.6625,0.16408705314000446,6,43,0.6625,0.0940272164227754,0.16408705314000446,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda3,3,0.5829573934837092,0.11753890957592932,0.5829573934837092,0.146857586301359,6,40,0.5829573934837092,0.11753890957592932,0.146857586301359,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda4,all,0.6208714125380792,0.15035364229309836,0.6208714125380792,0.12699997143159028,6,115,0.6208714125380792,0.15035364229309836,0.12699997143159028,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda4,1,0.5075757575757576,0.12209410777259137,0.5075757575757576,0.10411901967694061,6,39,0.5075757575757576,0.12209410777259137,0.10411901967694061,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda4,2,0.8282828282828283,0.11499477389714602,0.8282828282828283,0.05619056457622284,6,38,0.8282828282828283,0.11499477389714602,0.05619056457622284,6,1.0,[]
current_mlp@235001,current_mlp,235001,analytic,lambda4,3,0.5585016835016835,0.21042753959833074,0.5585016835016835,0.21921379999680954,6,38,0.5585016835016835,0.21042753959833074,0.21921379999680954,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,all,all,0.6345679012345679,0.13623960473962796,0.6012345679012345,0.1936105144086969,12,290,0.6345679012345679,0.13623960473962796,0.1936105144086969,12,1.0,[]
current_mlp@235001,current_mlp,235001,neural,all,1,0.680026455026455,0.10376068725436109,0.580026455026455,0.11018450430461339,12,97,0.680026455026455,0.10376068725436109,0.11018450430461339,12,1.0,[]
current_mlp@235001,current_mlp,235001,neural,all,2,0.653968253968254,0.1293605989315896,0.653968253968254,0.18217120170593262,12,97,0.653968253968254,0.1293605989315896,0.18217120170593262,12,1.0,[]
current_mlp@235001,current_mlp,235001,neural,all,3,0.5447089947089947,0.1812311396926223,0.5447089947089947,0.31017954936103215,12,96,0.5447089947089947,0.1812311396926223,0.31017954936103215,12,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda3,all,0.7111111111111111,0.10269322244798235,0.6444444444444445,0.11558782411000085,6,153,0.7111111111111111,0.10269322244798235,0.11558782411000085,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda3,1,0.673015873015873,0.09958191597864426,0.47301587301587295,0.08920566051725358,6,51,0.673015873015873,0.09958191597864426,0.08920566051725358,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda3,2,0.7746031746031746,0.09489081757806624,0.7746031746031746,0.08695359230041505,6,51,0.7746031746031746,0.09489081757806624,0.08695359230041505,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda3,3,0.6857142857142856,0.11360693378723656,0.6857142857142856,0.17060421951233395,6,51,0.6857142857142856,0.11360693378723656,0.17060421951233395,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda4,all,0.5580246913580247,0.16978598703127354,0.5580246913580247,0.27163320470739294,6,137,0.5580246913580247,0.16978598703127354,0.27163320470739294,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda4,1,0.687037037037037,0.10793945853007791,0.687037037037037,0.1311633480919732,6,46,0.687037037037037,0.10793945853007791,0.1311633480919732,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda4,2,0.5333333333333333,0.16383038028511301,0.5333333333333333,0.2773888111114502,6,46,0.5333333333333333,0.16383038028511301,0.2773888111114502,6,1.0,[]
current_mlp@235001,current_mlp,235001,neural,lambda4,3,0.4037037037037037,0.24885534559800807,0.4037037037037037,0.44975487920973034,6,45,0.4037037037037037,0.24885534559800807,0.44975487920973034,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,all,all,0.5715622194701631,0.13417837921490958,0.4662505906370289,0.12568075122647185,12,6726,0.5715622194701631,0.13417837921490958,0.12568075122647185,12,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,all,1,0.6211933472445356,0.0893294013515487,0.5170266805778688,0.06239580716467128,12,2243,0.6211933472445356,0.0893294013515487,0.06239580716467128,12,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,all,2,0.6754054099803642,0.1262337367679762,0.5698498544248087,0.14103024469764078,12,2242,0.6754054099803642,0.1262337367679762,0.14103024469764078,12,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,all,3,0.3340214300223441,0.17488905087593287,0.31087328187419594,0.1742297817256441,12,2241,0.3643870145698299,0.19078805550101768,0.19006885279161176,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235001,current_mlp,235001,period4_hold,lambda3,all,0.6139112220671459,0.12759575395714026,0.4279793224255688,0.14712130614906496,6,1713,0.6139112220671459,0.12759575395714026,0.14712130614906496,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda3,1,0.7672428120325744,0.0893020700945557,0.558909478699241,0.06216630039414441,6,572,0.7672428120325744,0.0893020700945557,0.06216630039414441,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda3,2,0.5982073938655291,0.1308302988810851,0.41487406053219583,0.1929667727917693,6,571,0.5982073938655291,0.1308302988810851,0.1929667727917693,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda3,3,0.3081505179768434,0.13848899559723807,0.3081505179768434,0.1874580050783624,6,570,0.36978062157221203,0.16618679471668568,0.2249496060940349,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235001,current_mlp,235001,period4_hold,lambda4,all,0.5292132168731803,0.1407610044726789,0.5045218588484889,0.10424019630387876,6,5013,0.5292132168731803,0.1407610044726789,0.10424019630387876,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda4,1,0.4751438824564967,0.0893567326085417,0.4751438824564967,0.06262531393519816,6,1671,0.4751438824564967,0.0893567326085417,0.06262531393519816,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda4,2,0.7526034260951994,0.12163717465486729,0.7248256483174216,0.08909371660351229,6,1671,0.7526034260951994,0.12163717465486729,0.08909371660351229,6,1.0,[]
current_mlp@235001,current_mlp,235001,period4_hold,lambda4,3,0.3598923420678448,0.21128910615462768,0.3135960457715485,0.1610015583729258,6,1671,0.3598923420678448,0.21128910615462768,0.1610015583729258,6,1.0,[]
residual_gru@235002,residual_gru,235002,all,all,all,0.683276574863154,0.09122193082280887,0.6823805175154836,0.10898046130385743,36,7257,0.683276574863154,0.09122193082280887,0.10898046130385743,36,1.0,[]
residual_gru@235002,residual_gru,235002,all,all,1,0.7532694897525793,0.050835843222603885,0.7532694897525793,0.06988172134576469,36,2422,0.7532694897525793,0.050835843222603885,0.06988172134576469,36,1.0,[]
residual_gru@235002,residual_gru,235002,all,all,2,0.7114075833492347,0.09295605466276768,0.708629805571457,0.10076543667021179,36,2420,0.7114075833492347,0.09295605466276768,0.10076543667021179,36,1.0,[]
residual_gru@235002,residual_gru,235002,all,all,3,0.5532030765240619,0.12873411920576058,0.5532030765240619,0.1552465364991091,36,2415,0.5690088787104636,0.13241223689735374,0.15968215182765508,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
residual_gru@235002,residual_gru,235002,all,lambda3,all,0.7042758420549315,0.06980114562009175,0.702483727359591,0.09856580734177561,18,1992,0.7042758420549315,0.06980114562009175,0.09856580734177561,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda3,1,0.7724814634549553,0.04311725436818445,0.7724814634549553,0.08244393918134243,18,666,0.7724814634549553,0.04311725436818445,0.08244393918134243,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda3,2,0.7301044417360688,0.07236253127006588,0.7245488861805133,0.08690009000976308,18,665,0.7301044417360688,0.07236253127006588,0.08690009000976308,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda3,3,0.5526916773958052,0.0920058220435059,0.5526916773958052,0.1261876892494456,18,661,0.5852029525367349,0.09741792922253566,0.13361049449941298,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
residual_gru@235002,residual_gru,235002,all,lambda4,all,0.6622773076713764,0.11264271602552596,0.6622773076713764,0.11939511526593923,18,5265,0.6622773076713764,0.11264271602552596,0.11939511526593923,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda4,1,0.7340575160502034,0.058554432077023315,0.7340575160502034,0.05731950351018692,18,1756,0.7340575160502034,0.058554432077023315,0.05731950351018692,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda4,2,0.6927107249624007,0.11354957805546949,0.6927107249624007,0.1146307833306605,18,1755,0.6927107249624007,0.11354957805546949,0.1146307833306605,18,1.0,[]
residual_gru@235002,residual_gru,235002,all,lambda4,3,0.5537144756523183,0.16546241636801526,0.5537144756523183,0.1843053837487726,18,1754,0.5537144756523183,0.16546241636801526,0.1843053837487726,18,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,all,all,0.7075714627176185,0.09227878322601309,0.7075714627176185,0.12932200662654156,12,241,0.7075714627176185,0.09227878322601309,0.12932200662654156,12,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,all,1,0.7836489898989899,0.05905098938369319,0.7836489898989899,0.11606028775374094,12,82,0.7836489898989899,0.05905098938369319,0.11606028775374094,12,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,all,2,0.7069654882154882,0.08569413194669424,0.7069654882154882,0.08342581854926216,12,81,0.7069654882154882,0.08569413194669424,0.08342581854926216,12,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,all,3,0.6129129642287537,0.1339931249036176,0.6129129642287537,0.19281765006031618,12,78,0.6129129642287537,0.1339931249036176,0.19281765006031618,12,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda3,all,0.714545683171328,0.07919418325729868,0.714545683171328,0.13208506119447724,6,126,0.714545683171328,0.07919418325729868,0.13208506119447724,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda3,1,0.7541666666666668,0.06586655420739694,0.7541666666666668,0.16941003203392027,6,43,0.7541666666666668,0.06586655420739694,0.16941003203392027,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda3,2,0.7291666666666666,0.07519237455458944,0.7291666666666666,0.08300296862920126,6,43,0.7291666666666666,0.07519237455458944,0.08300296862920126,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda3,3,0.6576441102756893,0.09730158151755385,0.6576441102756893,0.1430007014657023,6,40,0.6576441102756893,0.09730158151755385,0.1430007014657023,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda4,all,0.700597242263909,0.1053633831947275,0.700597242263909,0.12655895205860587,6,115,0.700597242263909,0.1053633831947275,0.12655895205860587,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda4,1,0.8131313131313131,0.052235424559989446,0.8131313131313131,0.0627105434735616,6,39,0.8131313131313131,0.052235424559989446,0.0627105434735616,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda4,2,0.6847643097643097,0.09619588933879904,0.6847643097643097,0.08384866846932305,6,38,0.6847643097643097,0.09619588933879904,0.08384866846932305,6,1.0,[]
residual_gru@235002,residual_gru,235002,analytic,lambda4,3,0.5681818181818182,0.17068466828968132,0.5681818181818182,0.24263459865493006,6,38,0.5681818181818182,0.17068466828968132,0.24263459865493006,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,all,all,0.7036155202821869,0.09495395585649763,0.7036155202821869,0.1327340948518622,12,290,0.7036155202821869,0.09495395585649763,0.1327340948518622,12,1.0,[]
residual_gru@235002,residual_gru,235002,neural,all,1,0.8142857142857144,0.05719273947191043,0.8142857142857144,0.07029151304689034,12,97,0.8142857142857144,0.05719273947191043,0.07029151304689034,12,1.0,[]
residual_gru@235002,residual_gru,235002,neural,all,2,0.6648148148148149,0.09776072223097637,0.6648148148148149,0.14684196843041314,12,97,0.6648148148148149,0.09776072223097637,0.14684196843041314,12,1.0,[]
residual_gru@235002,residual_gru,235002,neural,all,3,0.6400793650793651,0.12785290720035764,0.6400793650793651,0.173415813054988,12,96,0.6400793650793651,0.12785290720035764,0.173415813054988,12,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda3,all,0.7529100529100529,0.05983101615596601,0.7529100529100529,0.0961860871188855,6,153,0.7529100529100529,0.05983101615596601,0.0961860871188855,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda3,1,0.8174603174603176,0.03649726665696755,0.8174603174603176,0.055260215108356776,6,51,0.8174603174603176,0.03649726665696755,0.055260215108356776,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda3,2,0.7777777777777778,0.06137799521983655,0.7777777777777778,0.07893224292331272,6,51,0.7777777777777778,0.06137799521983655,0.07893224292331272,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda3,3,0.6634920634920635,0.08161778659109395,0.6634920634920635,0.15436580332498703,6,51,0.6634920634920635,0.08161778659109395,0.15436580332498703,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda4,all,0.654320987654321,0.13007689555702925,0.654320987654321,0.16928210258483886,6,137,0.654320987654321,0.13007689555702925,0.16928210258483886,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda4,1,0.8111111111111112,0.07788821228685332,0.8111111111111112,0.0853228109854239,6,46,0.8111111111111112,0.07788821228685332,0.0853228109854239,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda4,2,0.5518518518518518,0.1341434492421162,0.5518518518518518,0.21475169393751356,6,46,0.5518518518518518,0.1341434492421162,0.21475169393751356,6,1.0,[]
residual_gru@235002,residual_gru,235002,neural,lambda4,3,0.6166666666666667,0.17408802780962132,0.6166666666666667,0.192465822784989,6,45,0.6166666666666667,0.17408802780962132,0.192465822784989,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,all,all,0.6386427415896564,0.08643305338591585,0.6359545695466456,0.06488528243316855,12,6726,0.6386427415896564,0.08643305338591585,0.06488528243316855,12,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,all,1,0.6618737650730339,0.036263800812208015,0.6618737650730339,0.023293363236662756,12,2243,0.6618737650730339,0.036263800812208015,0.023293363236662756,12,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,all,2,0.7624424470174013,0.09541330981063244,0.754109113684068,0.07202852303096005,12,2242,0.7624424470174013,0.09541330981063244,0.07202852303096005,12,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,all,3,0.40661690026406666,0.12435632551330648,0.40661690026406666,0.09950614638202314,12,2241,0.4435820730153454,0.13566144601451616,0.10855215968947979,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
residual_gru@235002,residual_gru,235002,period4_hold,lambda3,all,0.6453717900834136,0.07037823744701055,0.6399954459973921,0.06742627371196412,6,1713,0.6453717900834136,0.07037823744701055,0.06742627371196412,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda3,1,0.7458174062378816,0.026987942240188842,0.7458174062378816,0.022661570401750236,6,572,0.7458174062378816,0.026987942240188842,0.022661570401750236,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda3,2,0.683368880763762,0.08051722403577165,0.6667022140970952,0.09876505847677525,6,571,0.683368880763762,0.08051722403577165,0.09876505847677525,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda3,3,0.3369388584196628,0.09709809802186992,0.3369388584196628,0.08119656295764745,6,570,0.4043266301035954,0.1165177176262439,0.09743587554917693,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
residual_gru@235002,residual_gru,235002,period4_hold,lambda4,all,0.6319136930958991,0.10248786932482117,0.6319136930958991,0.062344291154372976,6,5013,0.6319136930958991,0.10248786932482117,0.062344291154372976,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda4,1,0.5779301239081861,0.04553965938422718,0.5779301239081861,0.023925156071575276,6,1671,0.5779301239081861,0.04553965938422718,0.023925156071575276,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda4,2,0.8415160132710406,0.11030939558549324,0.8415160132710406,0.045291987585144855,6,1671,0.8415160132710406,0.11030939558549324,0.045291987585144855,6,1.0,[]
residual_gru@235002,residual_gru,235002,period4_hold,lambda4,3,0.4762949421084704,0.15161455300474305,0.4762949421084704,0.11781572980639882,6,1671,0.4762949421084704,0.15161455300474305,0.11781572980639882,6,1.0,[]
direct_gru@235002,direct_gru,235002,all,all,all,0.727921299145931,0.08182627866951626,0.7268924925615688,0.08901185599597132,36,7257,0.727921299145931,0.08182627866951626,0.08901185599597132,36,1.0,[]
direct_gru@235002,direct_gru,235002,all,all,1,0.778340674379675,0.05373426080824788,0.778340674379675,0.04433427786754349,36,2422,0.778340674379675,0.05373426080824788,0.04433427786754349,36,1.0,[]
direct_gru@235002,direct_gru,235002,all,all,2,0.7365018378996137,0.0775206482415676,0.7365018378996137,0.08391600190670685,36,2420,0.7365018378996137,0.0775206482415676,0.08391600190670685,36,1.0,[]
direct_gru@235002,direct_gru,235002,all,all,3,0.6409237813323897,0.11301881260696524,0.6378373615793033,0.13859124739717033,36,2415,0.659235889370458,0.11624792153859281,0.14255099732280374,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235002,direct_gru,235002,all,lambda3,all,0.7739965071120312,0.06350816443108746,0.7739965071120312,0.06825896216353788,18,1992,0.7739965071120312,0.06350816443108746,0.06825896216353788,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda3,1,0.8334489229370399,0.04382541648168137,0.8334489229370399,0.03146304706795275,18,666,0.8334489229370399,0.04382541648168137,0.03146304706795275,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda3,2,0.760863125465502,0.06354601959646627,0.760863125465502,0.06989469770910907,18,665,0.760863125465502,0.06354601959646627,0.06989469770910907,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda3,3,0.6687722123712694,0.08147902306887331,0.6687722123712694,0.10605027791988196,18,661,0.7081117542754617,0.08627190677880703,0.11228852956222796,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235002,direct_gru,235002,all,lambda4,all,0.6818460911798307,0.10014439290794507,0.6797884780111064,0.10976474982840476,18,5265,0.6818460911798307,0.10014439290794507,0.10976474982840476,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda4,1,0.7232324258223101,0.06364310513481439,0.7232324258223101,0.057205508667134225,18,1756,0.7232324258223101,0.06364310513481439,0.057205508667134225,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda4,2,0.7121405503337253,0.09149527688666893,0.7121405503337253,0.09793730610430465,18,1755,0.7121405503337253,0.09149527688666893,0.09793730610430465,18,1.0,[]
direct_gru@235002,direct_gru,235002,all,lambda4,3,0.6130753502935099,0.14455860214505714,0.6069025107873371,0.17113221687445868,18,1754,0.6130753502935099,0.14455860214505714,0.17113221687445868,18,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,all,all,0.7509107521389516,0.08311463584479914,0.7509107521389516,0.10473966884861684,12,241,0.7509107521389516,0.08311463584479914,0.10473966884861684,12,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,all,1,0.8423821548821548,0.05822299709881785,0.8423821548821548,0.05749794875933265,12,82,0.8423821548821548,0.05822299709881785,0.05749794875933265,12,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,all,2,0.7035563973063973,0.07336565590782416,0.7035563973063973,0.0824213288649164,12,81,0.7035563973063973,0.07336565590782416,0.0824213288649164,12,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,all,3,0.7002202475886686,0.11940456112385471,0.7002202475886686,0.1811093847156069,12,78,0.7002202475886686,0.11940456112385471,0.1811093847156069,12,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda3,all,0.789299458422524,0.07828286806314418,0.789299458422524,0.08914897051067373,6,126,0.789299458422524,0.07828286806314418,0.08914897051067373,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda3,1,0.875,0.06617063679471352,0.875,0.04833027720451355,6,43,0.875,0.06617063679471352,0.04833027720451355,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda3,2,0.7374999999999999,0.07176820365994002,0.7374999999999999,0.09291092952092489,6,43,0.7374999999999999,0.07176820365994002,0.09291092952092489,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda3,3,0.750187969924812,0.09901755881792361,0.750187969924812,0.13357668986595364,6,40,0.750187969924812,0.09901755881792361,0.13357668986595364,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda4,all,0.7125220458553793,0.08794640362645412,0.7125220458553793,0.12033036718655993,6,115,0.7125220458553793,0.08794640362645412,0.12033036718655993,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda4,1,0.8097643097643097,0.05027535740292217,0.8097643097643097,0.06666562031415176,6,39,0.8097643097643097,0.05027535740292217,0.06666562031415176,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda4,2,0.6696127946127945,0.0749631081557083,0.6696127946127945,0.07193172820890793,6,38,0.6696127946127945,0.0749631081557083,0.07193172820890793,6,1.0,[]
direct_gru@235002,direct_gru,235002,analytic,lambda4,3,0.6502525252525252,0.13979156342978583,0.6502525252525252,0.22864207956526014,6,38,0.6502525252525252,0.13979156342978583,0.22864207956526014,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,all,all,0.7477513227513227,0.09418731103235937,0.7477513227513227,0.11684258085079295,12,290,0.7477513227513227,0.09418731103235937,0.11684258085079295,12,1.0,[]
direct_gru@235002,direct_gru,235002,neural,all,1,0.8133597883597883,0.06237985421216393,0.8133597883597883,0.05869882819513795,12,97,0.8133597883597883,0.06237985421216393,0.05869882819513795,12,1.0,[]
direct_gru@235002,direct_gru,235002,neural,all,2,0.7037037037037037,0.09566808970238057,0.7037037037037037,0.12835806828958016,12,97,0.7037037037037037,0.09566808970238057,0.12835806828958016,12,1.0,[]
direct_gru@235002,direct_gru,235002,neural,all,3,0.7345238095238096,0.12281428829206449,0.7345238095238096,0.15581785604436563,12,96,0.7345238095238096,0.12281428829206449,0.15581785604436563,12,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda3,all,0.8214285714285715,0.060812533074225815,0.8214285714285715,0.0740688132230567,6,153,0.8214285714285715,0.060812533074225815,0.0740688132230567,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda3,1,0.8230158730158731,0.03824252352487827,0.8230158730158731,0.03851787968287392,6,51,0.8230158730158731,0.03824252352487827,0.03851787968287392,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda3,2,0.8055555555555555,0.06574183012589095,0.8055555555555555,0.07627890374925402,6,51,0.8055555555555555,0.06574183012589095,0.07627890374925402,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda3,3,0.8357142857142857,0.07845324557190822,0.8357142857142857,0.10740965623704214,6,51,0.8357142857142857,0.07845324557190822,0.10740965623704214,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda4,all,0.674074074074074,0.1275620889904929,0.674074074074074,0.15961634847852918,6,137,0.674074074074074,0.1275620889904929,0.15961634847852918,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda4,1,0.8037037037037037,0.08651718489944958,0.8037037037037037,0.07887977670740198,6,46,0.8037037037037037,0.08651718489944958,0.07887977670740198,6,1.0,[]
