baseline_family,candidate_family,contrast,group,scope,seed,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case3,post_age3,285000003,3,26,3,26,3,1.0,CC,0.7777777777777777,0.02275940895866471,0.0,0.0,0.0,0.012301173378871351,0.010458235579793355,0.0,0.7777777777777777,0.026240636406729186,0.0,0.0,0.0,0.012348580399450132,0.013892056007279052,0.0,0.0,0.003481227448064476,0.0,0.0,0.0,4.740702057877931e-05,0.0034338204274856968,0.0,0.7777777777777777,21,0.44249316624232704,0.3441613515218099,0.7777777777777777,21
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case3,post_age3,285000003,3,26,3,26,3,1.0,CW,0.041666666666666664,0.000951972068151008,0.0,0.0,0.0,0.000810169667545324,0.00014180240060568394,0.0,0.0,0.0015739928928250417,0.0,0.041666666666666664,0.0,0.0004264215661938427,0.0011475713266311989,0.0004342397054036458,-0.041666666666666664,0.0006220208246740336,0.0,0.041666666666666664,0.0,-0.00038374810135148135,0.001005768926025515,0.0004342397054036458,0.041666666666666664,1,0.0104217529296875,0.0004342397054036458,0.041666666666666664,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case3,post_age3,285000003,3,26,3,26,3,1.0,WC,0.0,0.005991587912906955,0.0,0.06944444444444443,0.0,0.003924489663941383,0.002067098248965572,0.021888309054904517,0.06944444444444443,0.005288780220025855,0.0,0.0,0.0,0.002928281004197212,0.0023604992158286426,0.0,0.06944444444444443,-0.0007028076928811009,0.0,-0.06944444444444443,0.0,-0.0009962086597441711,0.00029340096686307043,-0.021888309054904517,0.06944444444444443,2,0.3151916503906251,0.021888309054904517,0.06944444444444443,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case3,post_age3,285000003,3,26,3,26,3,1.0,WW,0.0,0.006843277352850743,0.0,0.1111111111111111,0.0,0.0053537938089599875,0.001489483543890755,0.012727737426757812,0.0,0.0060311826885784585,0.0,0.1111111111111111,0.0,0.003661164074805533,0.002370018613772926,0.012727737426757812,0.0,-0.0008120946642722835,0.0,0.0,0.0,-0.0016926297341544542,0.0008805350698821712,0.0,0.1111111111111111,2,0.11454963684082031,0.012727737426757812,0.1111111111111111,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case4,post_age3,285000003,3,560,3,560,3,1.0,CC,0.7321937321937323,0.15180784396586203,0.0,0.0,8.978230063622483e-06,0.052512370992096574,0.09928649474370184,0.0,0.7321937321937323,0.16082351673103024,0.0,0.0,4.906528475897845e-06,0.0650513473460057,0.09576726285654864,0.0,0.0,0.009015672765168209,0.0,0.0,-4.071701587724638e-06,0.012538976353909133,-0.003519231887153196,0.0,0.7321937321937323,539,0.7014018925645074,0.5135620694845539,0.7321937321937323,539
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case4,post_age3,285000003,3,560,3,560,3,1.0,CW,0.03825803825803826,0.003935166631393686,0.0,0.0,0.0,0.0020034103255141783,0.0019317563058795079,0.0,0.0,0.010124474430356118,0.0,0.03825803825803826,0.0,0.008176486489860217,0.0019479879404959023,0.01220238203918929,-0.03825803825803826,0.006189307798962433,0.0,0.03825803825803826,0.0,0.006173076164346039,1.623163461639451e-05,0.01220238203918929,0.03825803825803826,3,0.31894949649242643,0.01220238203918929,0.03825803825803826,3
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case4,post_age3,285000003,3,560,3,560,3,1.0,WC,0.0,0.006522854550129741,0.0,0.03764753764753764,0.0,0.0055170525819246185,0.0010058019682051209,0.0356051132938073,0.03764753764753764,0.0025936704075001783,0.0,0.0,0.0,0.001794667451383235,0.0007990029561169432,0.0,0.03764753764753764,-0.003929184142629562,0.0,-0.03764753764753764,0.0,-0.0037223851305413845,-0.00020679901208817762,-0.0356051132938073,0.03764753764753764,2,0.9457487931122653,0.0356051132938073,0.03764753764753764,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case4,post_age3,285000003,3,560,3,560,3,1.0,WW,0.0,0.09468624660352015,0.0,0.19190069190069192,0.0,0.06901348382530306,0.025672762778217093,0.10087391405412226,0.0,0.08200382304927877,0.0,0.19190069190069192,0.0,0.060109189658907984,0.021894633390370784,0.10087391405412226,0.0,-0.012682423554241385,0.0,0.0,0.0,-0.008904294166395085,-0.0037781293878463083,0.0,0.19190069190069192,16,0.24225096788537845,0.04648812835081642,0.19190069190069192,16
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case5,post_age3,285000003,3,5,1,5,1,0.3333333333333333,CC,0.13333333333333333,0.013113190982459362,0.0,0.0,0.00025434105973545226,0.004743059167122018,0.008115790755601893,0.0,0.13333333333333333,0.01916853576124519,0.0,0.0,0.0009196521503478531,0.006155521532933032,0.012093362077964305,0.0,0.0,0.006055344778785827,0.0,0.0,0.0006653110906124007,0.0014124623658110143,0.003977571322362413,0.0,0.13333333333333333,2,0.46189451217651367,0.06158593495686849,0.13333333333333333,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case5,post_age3,285000003,3,5,1,5,1,0.3333333333333333,CW,0.06666666666666667,0.0031198633168855847,0.0,0.0,0.0,0.0008131685067818733,0.0023066948101037117,0.0,0.0,0.013209744371104648,0.0,0.06666666666666667,0.0,0.004476155109444827,0.00873358926165982,0.026835123697916668,-0.06666666666666667,0.010089881054219062,0.0,0.06666666666666667,0.0,0.0036629866026629543,0.00642689445155611,0.026835123697916668,0.06666666666666667,1,0.40252685546875,0.026835123697916668,0.06666666666666667,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case5,post_age3,285000003,3,5,1,5,1,0.3333333333333333,WC,0.0,0.001992899144188224,0.0,0.06666666666666667,0.0,0.0019384676130973352,5.4431531090889014e-05,0.021382363637288414,0.06666666666666667,0.004882953757611593,0.0,0.0,0.0,0.0035969129824735546,0.0012860407751380384,0.0,0.06666666666666667,0.0028900546134233685,0.0,-0.06666666666666667,0.0,0.0016584453693762194,0.0012316092440471493,-0.021382363637288414,0.06666666666666667,1,0.3207354545593262,0.021382363637288414,0.06666666666666667,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda3/case5,post_age3,285000003,3,5,1,5,1,0.3333333333333333,WW,0.0,0.005366881017170992,0.0,0.06666666666666667,0.0,0.004807838050884546,0.0005590429662864457,0.035776678721110025,0.0,0.011078281748582225,0.0,0.06666666666666667,0.0,0.010910609679711076,0.000167672068871146,0.0341520627339681,0.0,0.005711400731411232,0.0,0.0,0.0,0.00610277162882653,-0.0003913708974152996,-0.0016246159871419242,0.06666666666666667,1,0.5122809410095215,0.0341520627339681,0.06666666666666667,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4,post_age3,285000003,18,1158,13,1158,13,0.7222222222222222,CC,0.2880647130647131,0.032340717030464046,0.0,0.0,2.9065498503249335e-07,0.013352149221456716,0.018988277154022296,0.0,0.2880647130647131,0.0351028661870472,0.0,0.0,5.107351432654729e-09,0.013291102813218634,0.02181175826647714,0.0,0.0,0.00276214915658316,0.0,0.0,-2.8554763359983867e-07,-6.104640823808427e-05,0.0028234811124548437,0.0,0.2880647130647131,601,0.4136533445633353,0.11915893200989608,0.2880647130647131,601
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4,post_age3,285000003,18,1158,13,1158,13,0.7222222222222222,CW,0.058933658933658935,0.005228913951729548,0.0,0.0,0.0,0.0026706795453844256,0.0025582344063451233,0.0,0.0,0.009195116634329197,0.0,0.058933658933658935,0.0,0.005971581987471688,0.0032235346468575104,0.019602869604484888,-0.058933658933658935,0.003966202682599649,0.0,0.058933658933658935,0.0,0.0033009024420872623,0.0006653002405123869,0.019602869604484888,0.058933658933658935,127,0.27500491297047436,0.016207045746082494,0.058933658933658935,127
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4,post_age3,285000003,18,1158,13,1158,13,0.7222222222222222,WC,0.0,0.014524279116415427,0.0,0.09961334961334961,0.0,0.006151954304012687,0.008372324812402741,0.060762345912158615,0.09961334961334961,0.010879687490741571,0.0,0.0,0.0,0.006496157373977424,0.004383530116764147,0.0,0.09961334961334961,-0.0036445916256738573,0.0,-0.09961334961334961,0.0,0.00034420306996473774,-0.003988794695638596,-0.060762345912158615,0.09961334961334961,74,0.2779744594406424,0.027689967011842582,0.09961334961334961,74
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4,post_age3,285000003,18,1158,13,1158,13,0.7222222222222222,WW,0.0,0.057127307869384567,0.0,0.27561050061050063,5.938563197563475e-07,0.04167088335868831,0.015455830654376508,0.10713615694276968,0.0,0.05108257063163011,0.0,0.27561050061050063,4.396716609167957e-08,0.036270984812717226,0.014811541851746796,0.10329977367823813,0.0,-0.006044737237754456,0.0,0.0,-5.498891536646679e-07,-0.0053998985459710784,-0.000644288802629713,-0.0038363832645315343,0.27561050061050063,356,0.31465104362358787,0.08672113165071353,0.27561050061050063,356
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/analytic,post_age3,285000003,6,32,4,32,4,0.6666666666666666,CC,0.16666666666666666,0.0067594650477865855,0.0,0.0,0.0,0.003970487905610929,0.002788977142175655,0.0,0.16666666666666666,0.008278002810357066,0.0,0.0,0.0,0.0036740455742700663,0.004603957236087,0.0,0.0,0.0015185377625704804,0.0,0.0,0.0,-0.00029644233134086366,0.0018149800939113447,0.0,0.16666666666666666,12,0.329580307006836,0.05493005116780599,0.16666666666666666,12
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/analytic,post_age3,285000003,6,32,4,32,4,0.6666666666666666,CW,0.020833333333333332,0.00440806187490603,0.0,0.0,0.0,0.0031787890313027412,0.0012292728436032894,0.0,0.0,0.007066622776096487,0.0,0.020833333333333332,0.0,0.005893632120143168,0.0011729906559533197,0.02254797683821784,-0.020833333333333332,0.002658560901190457,0.0,0.020833333333333332,0.0,0.0027148430888404265,-5.628218764996973e-05,0.02254797683821784,0.020833333333333332,3,0.7716474533081055,0.01607598861058553,0.020833333333333332,3
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/analytic,post_age3,285000003,6,32,4,32,4,0.6666666666666666,WC,0.0,0.029695304873338876,0.0,0.2152777777777778,0.0,0.011142104963742128,0.018553199909596745,0.1449036134613885,0.2152777777777778,0.01761861648216012,0.0,0.0,0.0,0.01224664095774407,0.0053719755244160524,0.0,0.2152777777777778,-0.012076688391178751,0.0,-0.2152777777777778,0.0,0.0011045359940019415,-0.013181224385180693,-0.1449036134613885,0.2152777777777778,3,0.2342898768763388,0.05043740404976738,0.2152777777777778,3
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/analytic,post_age3,285000003,6,32,4,32,4,0.6666666666666666,WW,0.0,0.04276223197904678,0.0,0.2638888888888889,0.0,0.0218675624895092,0.02089466948953758,0.07137249906857808,0.0,0.0399346892972635,0.0,0.2638888888888889,0.0,0.023954044956243082,0.015980644341020422,0.059239351087146334,0.0,-0.002827542681783275,0.0,0.0,0.0,0.0020864824667338813,-0.004914025148517156,-0.012133147981431747,0.2638888888888889,14,0.14487696948804354,0.03823142250378927,0.2638888888888889,14
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/neural,post_age3,285000003,6,19,5,19,5,0.8333333333333334,CC,0.3857142857142857,0.06094784384955526,0.0,0.0,0.0,0.02404752989367438,0.036900313955880885,0.0,0.3857142857142857,0.060615726934085706,0.0,0.0,0.0,0.02416240038121074,0.03645332655287497,0.0,0.0,-0.0003321169154695616,0.0,0.0,0.0,0.00011487048753635748,-0.0004469874030059197,0.0,0.3857142857142857,10,0.29528419471081396,0.11389533224559965,0.3857142857142857,10
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/neural,post_age3,285000003,6,19,5,19,5,0.8333333333333334,CW,0.05714285714285714,0.0005268412999528426,0.0,0.0,0.0,0.00021276240654325798,0.0003140788934095846,0.0,0.0,0.0027767167861354448,0.0,0.05714285714285714,0.0,0.0011832387823398265,0.0015934780037956183,0.0069427444821312315,-0.05714285714285714,0.0022498754861826017,0.0,0.05714285714285714,0.0,0.0009704763757965684,0.001279399110386034,0.0069427444821312315,0.05714285714285714,2,0.05647706985473632,0.003227261134556361,0.05714285714285714,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/neural,post_age3,285000003,6,19,5,19,5,0.8333333333333334,WC,0.0,0.010706626771003277,0.0,0.041666666666666664,0.0,0.004843401653205959,0.005863225117797318,0.01772973934809367,0.041666666666666664,0.011157449512274672,0.0,0.0,0.0,0.004720676278166636,0.006436773234108036,0.0,0.041666666666666664,0.000450822741271395,0.0,-0.041666666666666664,0.0,-0.00012272537503932313,0.0005735481163107181,-0.01772973934809367,0.041666666666666664,1,0.4255137443542481,0.01772973934809367,0.041666666666666664,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/neural,post_age3,285000003,6,19,5,19,5,0.8333333333333334,WW,0.0,0.11202139268173283,0.0,0.34880952380952385,0.0,0.09184534185524963,0.020176050826483206,0.22043330782935733,0.0,0.09656985355482263,0.0,0.34880952380952385,0.0,0.07445573633817838,0.02211411721664425,0.22043330782935733,0.0,-0.015451539126910198,0.0,0.0,0.0,-0.017389605517071246,0.0019380663901610463,0.0,0.34880952380952385,6,0.5655430738429567,0.1972668102809361,0.34880952380952385,6
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/period4_hold,post_age3,285000003,6,1107,4,1107,4,0.6666666666666666,CC,0.3118131868131868,0.029314842194050283,0.0,0.0,8.719649550974802e-07,0.012038429865084842,0.017275540364010345,0.0,0.3118131868131868,0.036414868816698844,0.0,0.0,1.5322054297964188e-08,0.012036862484175096,0.02437799101046945,0.0,0.0,0.007100026622648561,0.0,0.0,-8.566429007995159e-07,-1.567380909746659e-06,0.007102450646459106,0.0,0.3118131868131868,579,0.605014221958827,0.1886514126162826,0.3118131868131868,579
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/period4_hold,post_age3,285000003,6,1107,4,1107,4,0.6666666666666666,CW,0.09882478632478632,0.010751838680329773,0.0,0.0,0.0,0.004620487198307277,0.006131351482022496,0.0,0.0,0.01774201034075566,0.0,0.09882478632478632,0.0,0.010837875059932068,0.006904135280823592,0.0293178874931056,-0.09882478632478632,0.0069901716604258875,0.0,0.09882478632478632,0.0,0.006217387861624791,0.0007727837988010964,0.0293178874931056,0.09882478632478632,122,0.2966653264167226,0.0293178874931056,0.09882478632478632,122
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/period4_hold,post_age3,285000003,6,1107,4,1107,4,0.6666666666666666,WC,0.0,0.0031709057049041354,0.0,0.04189560439560439,0.0,0.0024703562950899737,0.0007005494098141618,0.01965368492699368,0.04189560439560439,0.0038629964777899205,0.0,0.0,0.0,0.0025211548860215685,0.001341841591768352,0.0,0.04189560439560439,0.000692090772885785,0.0,-0.04189560439560439,0.0,5.0798590931594704e-05,0.0006412921819541902,-0.01965368492699368,0.04189560439560439,70,0.355711723285946,0.014902757637666695,0.04189560439560439,70
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/period4_hold,post_age3,285000003,6,1107,4,1107,4,0.6666666666666666,WW,0.0,0.016598298947374093,0.0,0.21413308913308915,1.7815689592690422e-06,0.01129974573130608,0.005296771647108743,0.029602663930373602,0.0,0.016743169042804196,0.0,0.21413308913308915,1.319014982750387e-07,0.010403173143730208,0.006339863997575714,0.030226662118210748,0.0,0.00014487009543010443,0.0,0.0,-1.6496674609940037e-06,-0.0008965725875758721,0.0010430923504669706,0.0006239981878371446,0.21413308913308915,336,0.11518613151882005,0.024665162167415225,0.21413308913308915,336
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case0,post_age3,285000003,3,38,3,38,3,1.0,CC,0.5674603174603174,0.04453700149847617,0.0,0.0,0.0,0.022866806158508515,0.021670195339967654,0.0,0.5674603174603174,0.04636707667902911,0.0,0.0,0.0,0.022663915934722067,0.023703160744307047,0.0,0.0,0.001830075180552941,0.0,0.0,0.0,-0.00020289022378645245,0.0020329654043393943,0.0,0.5674603174603174,19,0.32273980787584,0.18314203383430602,0.5674603174603174,19
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case0,post_age3,285000003,3,38,3,38,3,1.0,CW,0.08928571428571429,0.009593987805479834,0.0,0.0,0.0,0.006707911982549991,0.0028860758229298437,0.0,0.0,0.016946505445561245,0.0,0.08928571428571429,0.0,0.013448149559784307,0.0034983558857769412,0.04604853807933746,-0.08928571428571429,0.0073525176400814135,0.0,0.08928571428571429,0.0,0.006740237577234316,0.0006122800628470974,0.04604853807933746,0.08928571428571429,4,0.37077109018961585,0.03310456162407285,0.08928571428571429,4
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case0,post_age3,285000003,3,38,3,38,3,1.0,WC,0.0,0.00041038259642947296,0.0,0.013888888888888888,0.0,0.00015928488437566557,0.0002510977120538074,0.0032964812384711373,0.013888888888888888,0.0008196343418376273,0.0,0.0,0.0,0.00022812986103165004,0.0005915044808059772,0.0,0.013888888888888888,0.0004092517454081543,0.0,-0.013888888888888888,0.0,6.884497665598447e-05,0.00034040676875216985,-0.0032964812384711373,0.013888888888888888,1,0.2373466491699219,0.0032964812384711373,0.013888888888888888,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case0,post_age3,285000003,3,38,3,38,3,1.0,WW,0.0,0.06302697513193721,0.0,0.32936507936507936,0.0,0.044620732347377345,0.01840624278455986,0.11656195682192605,0.0,0.06717755577147405,0.0,0.32936507936507936,0.0,0.047381547181704946,0.01979600858976911,0.13665013370059784,0.0,0.004150580639536845,0.0,0.0,0.0,0.0027608148343275982,0.0013897658052092502,0.020088176878671798,0.32936507936507936,14,0.2610327967678208,0.08597508782432194,0.32936507936507936,14
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case1,post_age3,285000003,3,17,3,17,3,1.0,CC,0.3666666666666667,0.04061756190114541,0.0,0.0,0.0,0.022201914580815205,0.01841564732033021,0.0,0.3666666666666667,0.028218894879764395,0.0,0.0,0.0,0.014884806300019211,0.013334088579745185,0.0,0.0,-0.012398667021381017,0.0,0.0,0.0,-0.0073171082807959925,-0.005081558740585025,0.0,0.3666666666666667,6,0.2520170211791992,0.09240624109903972,0.3666666666666667,6
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case1,post_age3,285000003,3,17,3,17,3,1.0,CW,0.19166666666666665,0.01898594354531866,0.0,0.0,0.0,0.007751497658667006,0.011234445886651656,0.0,0.0,0.03569100490060938,0.0,0.19166666666666665,0.0,0.021208353985342872,0.014482650915266503,0.07151044209798177,-0.19166666666666665,0.016705061355290714,0.0,0.19166666666666665,0.0,0.013456856326675865,0.0032482050286148484,0.07151044209798177,0.19166666666666665,4,0.33432769775390625,0.06407947540283203,0.19166666666666665,4
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case1,post_age3,285000003,3,17,3,17,3,1.0,WC,0.0,0.016075112957182114,0.0,0.125,0.0,0.008165271351124659,0.007909841606057455,0.04553584257761637,0.125,0.01161006854324853,0.0,0.0,0.0,0.008132739811924713,0.003477328731323818,0.0,0.125,-0.004465044413933583,0.0,-0.125,0.0,-3.253153919994626e-05,-0.004432512874733637,-0.04553584257761637,0.125,2,0.2882719039916992,0.0360339879989624,0.125,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case1,post_age3,285000003,3,17,3,17,3,1.0,WW,0.0,0.05125436046245587,0.0,0.31666666666666665,0.0,0.020248255962759268,0.0310061044996966,0.10527510643005371,0.0,0.046729985163592384,0.0,0.31666666666666665,0.0,0.02183919892896995,0.024890786234622434,0.06216862996419271,0.0,-0.004524375298863484,0.0,0.0,0.0,0.00159094296621068,-0.0061153182650741655,-0.043106476465861,0.31666666666666665,5,0.19632198936060857,0.06216862996419271,0.31666666666666665,5
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case2,post_age3,285000003,3,0,0,0,0,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case2,post_age3,285000003,3,0,0,0,0,0.0,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case2,post_age3,285000003,3,0,0,0,0,0.0,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case2,post_age3,285000003,3,0,0,0,0,0.0,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case3,post_age3,285000003,3,553,3,553,3,1.0,CC,0.15323565323565322,0.004200582413957706,0.0,0.0,1.7439299101949603e-06,0.0015934288860397303,0.0026054095980077804,0.0,0.15323565323565322,0.00557897874927702,0.0,0.0,3.0644108595928377e-08,0.0020950104909362713,0.0034839376142321524,0.0,0.0,0.0013783963353193134,0.0,0.0,-1.7132858015990319e-06,0.0005015816048965409,0.0008785280162243719,0.0,0.15323565323565322,70,0.19921169148023388,0.03052633367615305,0.15323565323565322,70
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case3,post_age3,285000003,3,553,3,553,3,1.0,CW,0.07203907203907205,0.002773583264259027,0.0,0.0,0.0,0.0015590530714737082,0.0012145301927853189,0.0,0.0,0.002501768705468075,0.0,0.07203907203907205,0.0,0.0011462082449083396,0.0013555604605597358,5.263024634057349e-05,-0.07203907203907205,-0.0002718145587909517,0.0,0.07203907203907205,0.0,-0.00041284482656536855,0.00014103026777441698,5.263024634057349e-05,0.07203907203907205,118,0.0007305791822530455,5.263024634057349e-05,0.07203907203907205,118
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case3,post_age3,285000003,3,553,3,553,3,1.0,WC,0.0,0.02195080549337579,0.0,0.10836385836385837,0.0,0.01000498001398283,0.011945825479392956,0.03619240593706441,0.10836385836385837,0.023062463959383998,0.0,0.0,0.0,0.009805199598915782,0.013257264360468216,0.0,0.10836385836385837,0.00111165846600821,0.0,-0.10836385836385837,0.0,-0.00019978041506704962,0.0013114388810752595,-0.03619240593706441,0.10836385836385837,42,0.3339896390135859,0.03619240593706441,0.10836385836385837,42
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case3,post_age3,285000003,3,553,3,553,3,1.0,WW,0.0,0.12845519539531983,0.0,0.6663614163614163,0.0,0.09484560361025185,0.03360959178506797,0.20986219421847838,0.0,0.11524786217220974,0.0,0.6663614163614163,0.0,0.08083070753111793,0.03441715464109182,0.20986219421847838,0.0,-0.013207333223110069,0.0,0.0,0.0,-0.014014896079133919,0.0008075628560238468,0.0,0.6663614163614163,323,0.251349389088902,0.16748953491485744,0.6663614163614163,323
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case4,post_age3,285000003,3,3,2,3,2,0.6666666666666666,CC,0.3333333333333333,0.07700846240795538,0.0,0.0,0.0,0.024862362497411066,0.05214609991054431,0.0,0.3333333333333333,0.0873631736293703,0.0,0.0,0.0,0.026869904216473135,0.060493269412897156,0.0,0.0,0.010354711221414922,0.0,0.0,0.0,0.0020075417190620706,0.00834716950235285,0.0,0.3333333333333333,2,0.39980888366699224,0.1332696278889974,0.3333333333333333,2
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case4,post_age3,285000003,3,3,2,3,2,0.6666666666666666,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case4,post_age3,285000003,3,3,2,3,2,0.6666666666666666,WC,0.0,0.048237122858078386,0.0,0.3333333333333333,0.0,0.018383592702548412,0.029853530155529977,0.27915700276692706,0.3333333333333333,0.028431864195454182,0.0,0.0,0.0,0.02038871486646106,0.008043149328993119,0.0,0.3333333333333333,-0.019805258662624208,0.0,-0.3333333333333333,0.0,0.00200512216391265,-0.021810380826536857,-0.27915700276692706,0.3333333333333333,1,0.2706737518310547,0.09022458394368489,0.3333333333333333,1
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case4,post_age3,285000003,3,3,2,3,2,0.6666666666666666,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
gru_separate_mse,gru_separate_aux,gru.separate_mse_to_separate_aux,lambda4/case5,post_age3,285000003,3,547,2,547,2,0.6666666666666666,CC,0.3076923076923077,0.027680693961249603,0.0,0.0,0.0,0.00858838320596579,0.01909231075528382,0.0,0.3076923076923077,0.043089073184842404,0.0,0.0,0.0,0.013232979937161117,0.02985609324768129,0.0,0.0,0.015408379223592802,0.0,0.0,0.0,0.004644596731195327,0.01076378249239747,0.0,0.3076923076923077,504,0.8957304055728609,0.2756093555608803,0.3076923076923077,504
