baseline_family,candidate_family,contrast,group,normalization_scope,phase,seeds,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/analytic,full,initial,285000001;285000002;285000003,6,103.0,6.0,16.0,6.0,0.5109831491410438,CC,0.346097109255004,0.010745630285353608,0.0,0.0,0.0003462633256374194,0.004575439147969706,0.005823927811746482,0.0,0.346097109255004,0.009230507388879388,0.0,0.0,7.669271475682254e-05,0.004591408655068465,0.004562406019054099,0.0,0.0,-0.0015151228964742209,0.0,0.0,-0.0002695706108805968,1.59695070987595e-05,-0.0012615217926923833,0.0,0.346097109255004,13.666666666666666,0.33223620146355426,0.11498598891639926,0.346097109255004,13.666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/analytic,full,initial,285000001;285000002;285000003,6,103.0,6.0,16.0,6.0,0.5109831491410438,CW,0.07086894586894586,0.0027832310308055,0.0,0.0,0.0,0.0011988077718929839,0.0015844232589125162,0.0,0.0,0.002601769173699997,0.0,0.07086894586894586,0.0,0.0013187550541350014,0.0012830141195649958,0.000951899422539605,-0.07086894586894586,-0.00018146185710550314,0.0,0.07086894586894586,0.0,0.00011994728224201743,-0.0003014091393475206,0.000951899422539605,0.07086894586894586,1.0,0.013431827027594025,0.000951899422539605,0.07086894586894586,1.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/analytic,full,initial,285000001;285000002;285000003,6,103.0,6.0,16.0,6.0,0.5109831491410438,WC,0.0,0.0022356665344509465,0.0,0.019943019943019943,0.0,0.0014479463594307465,0.0007877201750202005,0.016144982090702763,0.019943019943019943,0.0019898575551135357,0.0,0.0,0.0,0.0015468264326178266,0.0004430311224957091,0.0,0.019943019943019943,-0.0002458089793374106,0.0,-0.019943019943019943,0.0,9.88800731870805e-05,-0.00034468905252449145,-0.016144982090702763,0.019943019943019943,0.6666666666666666,0.4635706288473947,0.009244998296101889,0.019943019943019943,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/analytic,full,initial,285000001;285000002;285000003,6,103.0,6.0,16.0,6.0,0.5109831491410438,WW,0.0,0.004781987474937448,0.0,0.07407407407407407,0.0,0.0035172491392527435,0.0012647383356847043,0.016081854149147316,0.0,0.004719796263039463,0.0,0.07407407407407407,0.0,0.00403739750109577,0.000682398761943693,0.016081854149147316,0.0,-6.219121189798453e-05,0.0,0.0,0.0,0.0005201483618430266,-0.0005823395737410112,0.0,0.07407407407407407,0.6666666666666666,0.12395524978637695,0.00918187035454644,0.07407407407407407,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/neural,full,initial,285000001;285000002;285000003,6,100.0,6.0,18.0,6.0,0.42684331797235026,CC,0.32565284178187404,0.011247319759060627,0.0,0.0,0.00035101540117283203,0.00468180401769969,0.006214500340188105,0.0,0.32565284178187404,0.010669630792117768,0.0,0.0,7.740491737005429e-05,0.004926457434247308,0.005665768440500408,0.0,0.0,-0.0005776889669428577,0.0,0.0,-0.0002736104838027777,0.0002446534165476175,-0.0005487318996876972,0.0,0.32565284178187404,14.666666666666666,0.41891573441353486,0.13642109937890842,0.32565284178187404,14.666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/neural,full,initial,285000001;285000002;285000003,6,100.0,6.0,18.0,6.0,0.42684331797235026,CW,0.04365079365079364,0.003316338196977289,0.0,0.0,0.0,0.002092293788239359,0.0012240444087379297,0.0,0.0,0.004298955018570845,0.0,0.04365079365079364,0.0,0.0028146489374425605,0.0014843060811282841,0.016182927858261836,-0.04365079365079364,0.0009826168215935557,0.0,0.04365079365079364,0.0,0.0007223551492032018,0.0002602616723903542,0.016182927858261836,0.04365079365079364,1.6666666666666667,0.33643914714004064,0.014685835787858913,0.04365079365079364,1.6666666666666667
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/neural,full,initial,285000001;285000002;285000003,6,100.0,6.0,18.0,6.0,0.42684331797235026,WC,0.0,0.0022378821006028113,0.0,0.0205026455026455,0.0,0.001448956545036418,0.0007889255555663939,0.016169792760616888,0.0205026455026455,0.001992610817559186,0.0,0.0,0.0,0.001548549621286791,0.00044406119627239454,0.0,0.0205026455026455,-0.00024527128304362595,0.0,-0.0205026455026455,0.0,9.959307625037313e-05,-0.00034486435929399935,-0.016169792760616888,0.0205026455026455,0.6666666666666666,0.4521274566650391,0.009269808966016013,0.0205026455026455,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/neural,full,initial,285000001;285000002;285000003,6,100.0,6.0,18.0,6.0,0.42684331797235026,WW,0.0,0.0061735316541152675,0.0,0.037037037037037035,0.0,0.004778638384397607,0.0013948932697176617,0.022936405958952726,0.0,0.005848524326488565,0.0,0.037037037037037035,0.0,0.004977023951680968,0.0008715003748075967,0.023684951994154185,0.0,-0.0003250073276267023,0.0,0.0,0.0,0.00019838556728336238,-0.0005233928949100649,0.0007485460352014618,0.037037037037037035,1.0,0.43298339843750006,0.016036422164351853,0.037037037037037035,1.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/period4_hold,full,initial,285000001;285000002;285000003,6,6604.0,6.0,18.0,6.0,0.051723819548316806,CC,0.035043713593378434,0.0006676607773822983,0.0,0.0,8.2493333316179e-05,0.0005173530331387903,6.781441092732903e-05,0.0,0.035043713593378434,0.00029406797146587304,0.0,0.0,1.633914289895164e-05,0.00022075895812987746,5.69698704370439e-05,0.0,0.0,-0.0003735928059164253,0.0,0.0,-6.615419041722736e-05,-0.00029659407500891283,-1.0844540490285128e-05,0.0,0.035043713593378434,12.0,0.25351715950577947,0.008884182728727373,0.035043713593378434,12.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/period4_hold,full,initial,285000001;285000002;285000003,6,6604.0,6.0,18.0,6.0,0.051723819548316806,CW,0.01020257418794896,0.0001056488111341044,0.0,0.0,6.474500088473297e-06,6.000974630489449e-05,3.916456474073662e-05,0.0,0.0,0.0001700362930487043,0.0,0.01020257418794896,2.4881185851487004e-06,7.709064687744405e-05,9.045752758611158e-05,0.0010556266423459983,-0.01020257418794896,6.438748191459992e-05,0.0,0.01020257418794896,-3.986381503324597e-06,1.7080900572549547e-05,5.129296284537495e-05,0.0010556266423459983,0.01020257418794896,2.3333333333333335,0.057107853925425896,0.0005826471163887099,0.01020257418794896,2.3333333333333335
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/period4_hold,full,initial,285000001;285000002;285000003,6,6604.0,6.0,18.0,6.0,0.051723819548316806,WC,0.0,0.00026813295955003977,0.0,0.006375967680050556,1.5890758082621568e-06,0.00022915560254311464,3.7388281198662955e-05,0.0022487460115384393,0.006375967680050556,6.308919561665346e-05,0.0,0.0,1.3460908788560963e-06,5.824947122813564e-05,3.4936335096617155e-06,0.0,0.006375967680050556,-0.00020504376393338627,0.0,-0.006375967680050556,-2.4298492940606056e-07,-0.000170906131314979,-3.389464768900123e-05,-0.0022487460115384393,0.006375967680050556,2.6666666666666665,0.352690936400827,0.0022487460115384393,0.006375967680050556,2.6666666666666665
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/period4_hold,full,initial,285000001;285000002;285000003,6,6604.0,6.0,18.0,6.0,0.051723819548316806,WW,0.0,5.999275213592432e-06,0.0,0.00010156408693885842,0.0,2.484978201405328e-06,3.5142970121871017e-06,1.3376220206173442e-05,0.0,4.535657497502684e-06,0.0,0.00010156408693885842,0.0,1.5360261185206952e-06,2.9996313789819896e-06,1.3376220206173442e-05,0.0,-1.463617716089746e-06,0.0,0.0,0.0,-9.489520828846333e-07,-5.146656332051126e-07,0.0,0.00010156408693885842,1.0,7.947285970052085e-07,8.071588431903397e-11,0.00010156408693885842,1.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case0,full,initial,285000001;285000002;285000003,3,1706.0,3.0,9.0,3.0,0.06335069726294588,CC,0.06314756908906817,0.0008643838386162404,0.0,0.0,0.00013840196175640335,0.0004857992421614671,0.00024018263469836984,0.0,0.06314756908906817,0.000627299829576501,0.0,0.0,2.5223051886749314e-05,0.000367553858046077,0.0002345229196436746,0.0,0.0,-0.00023708400903973934,0.0,0.0,-0.00011317890986965403,-0.00011824538411539009,-5.659715054695241e-06,0.0,0.06314756908906817,8.0,0.16809310193695262,0.010614670767959494,0.06314756908906817,8.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case0,full,initial,285000001;285000002;285000003,3,1706.0,3.0,9.0,3.0,0.06335069726294588,CW,0.00013541878258514455,1.4958125953182112e-06,0.0,0.0,0.0,8.782119839161542e-07,6.17600611402057e-07,0.0,0.0,1.5106409607876747e-06,0.0,0.00013541878258514455,0.0,4.0204269417098863e-07,1.1085982666166863e-06,1.2514707286482667e-05,-0.00013541878258514455,1.4828365469463631e-08,0.0,0.00013541878258514455,0.0,-4.7616928974516566e-07,4.909976552146293e-07,1.2514707286482667e-05,0.00013541878258514455,0.6666666666666666,3.814697265625e-06,5.165816596418173e-10,0.00013541878258514455,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case0,full,initial,285000001;285000002;285000003,3,1706.0,3.0,9.0,3.0,0.06335069726294588,WC,0.0,3.7676022033740456e-07,0.0,6.770939129257228e-05,0.0,3.154064692705623e-07,6.13537510668423e-08,1.1439442561938224e-05,6.770939129257228e-05,2.3294032376992243e-06,0.0,0.0,0.0,1.7485288315334691e-06,5.808744061657553e-07,0.0,6.770939129257228e-05,1.9526430173618197e-06,0.0,-6.770939129257228e-05,0.0,1.4331223622629066e-06,5.195206550989129e-07,-1.1439442561938224e-05,6.770939129257228e-05,0.3333333333333333,0.16894912719726565,1.1439442561938224e-05,6.770939129257228e-05,0.3333333333333333
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case0,full,initial,285000001;285000002;285000003,3,1706.0,3.0,9.0,3.0,0.06335069726294588,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case1,full,initial,285000001;285000002;285000003,3,1649.0,3.0,9.0,3.0,0.5006093845216332,CC,0.44491841018349243,0.018710409765338342,0.0,0.0,0.000773811591893193,0.00703856151725035,0.010898036656194801,0.0,0.44491841018349243,0.015068044101885674,0.0,0.0,0.00014875599666780082,0.007409791894309557,0.007509496210908315,0.0,0.0,-0.0036423656634526707,0.0,0.0,-0.0006250555952253922,0.00037123037705920825,-0.0033885404452864854,0.0,0.44491841018349243,7.666666666666667,0.192263958570602,0.08554177478281709,0.44491841018349243,7.666666666666667
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case1,full,initial,285000001;285000002;285000003,3,1649.0,3.0,9.0,3.0,0.5006093845216332,CW,0.05555555555555555,0.007350418003053644,0.0,0.0,0.0,0.0036669233852314343,0.0036834946178222103,0.0,0.0,0.0060922409439064665,0.0,0.05555555555555555,0.0,0.0032049892700045904,0.002887251673901877,0.0035548739963107636,-0.05555555555555555,-0.001258177059147177,0.0,0.05555555555555555,0.0,-0.00046193411522684374,-0.0007962429439203333,0.0035548739963107636,0.05555555555555555,0.6666666666666666,0.06398773193359375,0.0035548739963107636,0.05555555555555555,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case1,full,initial,285000001;285000002;285000003,3,1649.0,3.0,9.0,3.0,0.5006093845216332,WC,0.0,3.74369117601632e-06,0.0,0.00013541878258514455,1.6101801895161976e-07,3.4310683804185746e-06,1.5160477664612533e-07,3.550569063050139e-05,0.00013541878258514455,2.40142997636128e-06,0.0,0.0,2.7602681770648462e-08,1.8593890425950533e-06,5.144382519955784e-07,0.0,0.00013541878258514455,-1.3422611996550396e-06,0.0,-0.00013541878258514455,-1.3341533718097133e-07,-1.5716793378235213e-06,3.628334753494531e-07,-3.550569063050139e-05,0.00013541878258514455,0.6666666666666666,0.2621917724609375,3.550569063050139e-05,0.00013541878258514455,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case1,full,initial,285000001;285000002;285000003,3,1649.0,3.0,9.0,3.0,0.5006093845216332,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case2,full,initial,285000001;285000002;285000003,3,1648.0,3.0,7.0,3.0,0.5006093845216332,CC,0.18545602275035544,0.006185803197955851,0.0,0.0,4.5301763350068743e-07,0.0018900898086239683,0.004295260371698382,0.0,0.18545602275035544,0.009173351315708483,0.0,0.0,1.0501489556736154e-06,0.003290257692428233,0.005882043474324577,0.0,0.0,0.002987548117752633,0.0,0.0,5.971313221729281e-07,0.0014001678838042643,0.001586783102626196,0.0,0.18545602275035544,3.0,0.2550602920214684,0.04730246731984575,0.18545602275035544,3.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case2,full,initial,285000001;285000002;285000003,3,1648.0,3.0,7.0,3.0,0.5006093845216332,CW,0.16673437605795924,0.004837140287306428,0.0,0.0,0.0,0.002910325800010851,0.0019268144872955767,0.0,0.0,0.007660227989228322,0.0,0.16673437605795924,0.0,0.005037005485509743,0.0026232225037185787,0.030412541527715498,-0.16673437605795924,0.0028230877019218945,0.0,0.16673437605795924,0.0,0.0021266796854988923,0.0006964080164230023,0.030412541527715498,0.16673437605795924,1.6666666666666667,0.16444333817147966,0.02741835738690965,0.16673437605795924,1.6666666666666667
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case2,full,initial,285000001;285000002;285000003,3,1648.0,3.0,7.0,3.0,0.5006093845216332,WC,0.0,6.010152324660157e-06,0.0,6.770939129257228e-05,0.0,2.3238155313514088e-06,3.6863367933087483e-06,6.457270745522716e-11,6.770939129257228e-05,7.11702180990423e-06,0.0,0.0,0.0,2.3572489421647004e-06,4.759772867739529e-06,0.0,6.770939129257228e-05,1.1068694852440729e-06,0.0,-6.770939129257228e-05,0.0,3.343341081329173e-08,1.073436074430781e-06,-6.457270745522716e-11,6.770939129257228e-05,0.3333333333333333,9.5367431640625e-07,6.457270745522716e-11,6.770939129257228e-05,0.3333333333333333
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case2,full,initial,285000001;285000002;285000003,3,1648.0,3.0,7.0,3.0,0.5006093845216332,WW,0.0,0.006241580638743925,0.0,0.14835127632202585,0.0,0.004596765909012472,0.0016448147297314526,0.013735962023836102,0.0,0.005038016175973557,0.0,0.14835127632202585,0.0,0.004620533473156665,0.00041748270281689214,0.015233054094239024,0.0,-0.001203564462770367,0.0,0.0,0.0,2.3767564144193127e-05,-0.0012273320269145605,0.0014970920704029235,0.14835127632202585,2.0,0.09241046039332326,0.013709209744855524,0.14835127632202585,2.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case3,full,initial,285000001;285000002;285000003,3,89.0,3.0,9.0,3.0,0.10680985680985682,CC,0.07297332297332297,0.0009913213685729702,0.0,0.0,0.0002478425910410735,0.0006187756906059022,0.0001247030869259946,0.0,0.07297332297332297,0.00037511235274582103,0.0,0.0,4.548371586510526e-05,0.00024144031829916948,8.81883185815463e-05,0.0,0.0,-0.0006162090158271492,0.0,0.0,-0.00020235887517596827,-0.0003773353723067327,-3.6514768344448276e-05,0.0,0.07297332297332297,6.333333333333333,0.06144229890366656,0.004483648722120708,0.07297332297332297,6.333333333333333
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case3,full,initial,285000001;285000002;285000003,3,89.0,3.0,9.0,3.0,0.10680985680985682,CW,0.027019277019277022,0.00022138197487839675,0.0,0.0,1.2949000176946595e-05,0.0001240952156482736,8.433775905317656e-05,0.0,0.0,0.00038754139654351524,0.0,0.027019277019277022,4.976237170297401e-06,0.0001785924787015078,0.00020397268067171001,0.0024009776149821315,-0.027019277019277022,0.00016615942166511852,0.0,0.027019277019277022,-7.972763006649195e-06,5.44972630532342e-05,0.00011963492161853347,0.0024009776149821315,0.027019277019277022,2.0,0.05431428652681417,0.0014675327537723778,0.027019277019277022,2.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case3,full,initial,285000001;285000002;285000003,3,89.0,3.0,9.0,3.0,0.10680985680985682,WC,0.0,2.6989624031811405e-05,0.0,0.006817256817256818,0.0,1.2305897378182186e-05,1.4683726653629212e-05,0.0003022390698629712,0.006817256817256818,3.3539742519734e-05,0.0,0.0,0.0,2.0991571058292463e-05,1.2548171461441536e-05,0.0,0.006817256817256818,6.550118487922594e-06,0.0,-0.006817256817256818,0.0,8.685673680110273e-06,-2.135555192187681e-06,-0.0003022390698629712,0.006817256817256818,0.6666666666666666,0.04433441162109374,0.0003022390698629712,0.006817256817256818,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case3,full,initial,285000001;285000002;285000003,3,89.0,3.0,9.0,3.0,0.10680985680985682,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case4,full,initial,285000001;285000002;285000003,3,1691.0,3.0,9.0,3.0,0.0854990279851306,CC,0.08536360920254545,0.0015293489711128226,0.0,0.0,0.00013236862342400527,0.0009991305811516843,0.000397849766537133,0.0,0.08536360920254545,0.001390112106118512,0.0,0.0,2.558734988793384e-05,0.0008783907667547341,0.0004861339894758442,0.0,0.0,-0.00013923686499431052,0.0,0.0,-0.00010678127353607146,-0.00012073981439695029,8.828422293871123e-05,0.0,0.08536360920254545,8.333333333333334,0.31199116890648393,0.02663269221717844,0.08536360920254545,8.333333333333334
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case4,full,initial,285000001;285000002;285000003,3,1691.0,3.0,9.0,3.0,0.0854990279851306,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case4,full,initial,285000001;285000002;285000003,3,1691.0,3.0,9.0,3.0,0.0854990279851306,WC,0.0,3.74369117601632e-06,0.0,0.00013541878258514455,1.6101801895161976e-07,3.4310683804185746e-06,1.5160477664612533e-07,3.550569063050139e-05,0.00013541878258514455,2.40142997636128e-06,0.0,0.0,2.7602681770648462e-08,1.8593890425950533e-06,5.144382519955784e-07,0.0,0.00013541878258514455,-1.3422611996550396e-06,0.0,-0.00013541878258514455,-1.3341533718097133e-07,-1.5716793378235213e-06,3.628334753494531e-07,-3.550569063050139e-05,0.00013541878258514455,0.6666666666666666,0.2621917724609375,3.550569063050139e-05,0.00013541878258514455,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case4,full,initial,285000001;285000002;285000003,3,1691.0,3.0,9.0,3.0,0.0854990279851306,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case5,full,initial,285000001;285000002;285000003,3,24.0,3.0,9.0,3.0,0.7222222222222222,CC,0.5617283950617283,0.01703995450199684,0.0,0.0,0.000266666334504685,0.008516835557823,0.008256452609669151,0.0,0.5617283950617283,0.013754492598891067,0.0,0.0,9.477328678839411e-05,0.007289815565053529,0.006369903747049142,0.0,0.0,-0.003285461903105771,0.0,0.0,-0.0001718930477162909,-0.0012270199927694712,-0.001886548862620009,0.0,0.5617283950617283,7.0,0.6159690186217591,0.34600728823814864,0.5617283950617283,7.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case5,full,initial,285000001;285000002;285000003,3,24.0,3.0,9.0,3.0,0.7222222222222222,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case5,full,initial,285000001;285000002;285000003,3,24.0,3.0,9.0,3.0,0.7222222222222222,WC,0.0,0.009442499270278756,0.0,0.08641975308641975,2.8561155786210747e-06,0.006230309757880917,0.0032093333968192177,0.06874235176745756,0.08641975308641975,0.00804332610905869,0.0,0.0,2.6369763941708953e-06,0.006278434923348327,0.0017622542093161926,0.0,0.08641975308641975,-0.001399173161220064,0.0,-0.08641975308641975,-2.1913918445017823e-07,4.812516546740987e-05,-0.0014470791875030248,-0.06874235176745756,0.08641975308641975,1.3333333333333333,0.476076534816197,0.04114241658905406,0.08641975308641975,1.3333333333333333
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda3/case5,full,initial,285000001;285000002;285000003,3,24.0,3.0,9.0,3.0,0.7222222222222222,WW,0.0,0.01568145616978869,0.0,0.07407407407407407,0.0,0.011999979094691039,0.003681477075097653,0.06432731063277633,0.0,0.016107696318077503,0.0,0.07407407407407407,0.0,0.013411381484633854,0.0026963148334436513,0.06432731063277633,0.0,0.00042624014828881394,0.0,0.0,0.0,0.0014114023899428156,-0.000985162241654002,0.0,0.07407407407407407,0.6666666666666666,0.49581956863403326,0.03672737545437283,0.07407407407407407,0.6666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4,full,initial,285000001;285000002;285000003,18,3526.0,16.0,44.0,16.0,0.27854088432897134,CC,0.21485658890388318,0.0027330456681261164,0.0,0.0,0.00023000122943367849,0.001574282861877863,0.0009287615768145751,0.0,0.21485658890388318,0.0022066039921976076,0.0,0.0,7.198132651030995e-05,0.0012280854985587894,0.0009065371671285084,0.0,0.0,-0.000526441675928509,0.0,0.0,-0.00015801990292336855,-0.0003461973633190737,-2.222440968606675e-05,0.0,0.21485658890388318,25.333333333333332,0.24932735410150172,0.05356962482267927,0.21485658890388318,25.333333333333332
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4,full,initial,285000001;285000002;285000003,18,3526.0,16.0,44.0,16.0,0.27854088432897134,CW,0.006520496135848097,6.395313752467737e-05,0.0,0.0,2.9191512269379703e-07,3.09098637295465e-05,3.275135867243708e-05,0.0,0.0,8.18941614704846e-05,0.0,0.006520496135848097,2.85013268897002e-08,4.895092007036445e-05,3.2914740073230465e-05,0.0007832688022680641,-0.006520496135848097,1.794102394580723e-05,0.0,0.006520496135848097,-2.634137958040968e-07,1.8041056340817942e-05,1.6338140079338103e-07,0.0007832688022680641,0.006520496135848097,3.3333333333333335,0.08237982795699679,0.0005371573498654286,0.006520496135848097,3.3333333333333335
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4,full,initial,285000001;285000002;285000003,18,3526.0,16.0,44.0,16.0,0.27854088432897134,WC,0.0,0.0009233733304146473,0.0,0.029123098897626622,0.0,0.0005471511192489584,0.0003762222111656887,0.005653361150543314,0.029123098897626622,0.0005776368460259977,0.0,0.0,0.0,0.0003885720273277794,0.00018906481869821831,0.0,0.029123098897626622,-0.0003457364843886494,0.0,-0.029123098897626622,0.0,-0.00015857909192117898,-0.0001871573924674704,-0.005653361150543314,0.029123098897626622,6.666666666666667,0.19376388929901844,0.005643004910844091,0.029123098897626622,6.666666666666667
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4,full,initial,285000001;285000002;285000003,18,3526.0,16.0,44.0,16.0,0.27854088432897134,WW,0.0,0.0004958509077635842,0.0,0.028040700391613427,0.0,0.00023388185122321967,0.00026196905654036454,0.004422352688899784,0.0,0.0006081139307773927,0.0,0.028040700391613427,0.0,0.00036217794960191884,0.0002459359811754739,0.004422352688899784,0.0,0.00011226302301380852,0.0,0.0,0.0,0.0001282960983786992,-1.603307536489064e-05,0.0,0.028040700391613427,8.666666666666666,0.14759414351253813,0.004138643157791877,0.028040700391613427,8.666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4/analytic,full,initial,285000001;285000002;285000003,6,115.0,6.0,16.0,6.0,0.4197619047619048,CC,0.34219576719576716,0.00418287539665155,0.0,0.0,0.00033626795571037034,0.0026534678727248365,0.0011931395682163433,0.0,0.34219576719576716,0.00404108120541269,0.0,0.0,0.00014770404757862265,0.002558596697522683,0.0013347804603113843,0.0,0.0,-0.00014179419123886046,0.0,0.0,-0.00018856390813174772,-9.487117520215384e-05,0.00014164089209504115,0.0,0.34219576719576716,10.666666666666666,0.4027148653376181,0.13780732230534629,0.34219576719576716,10.666666666666666
innovation_shared_aux,innovation_separate_aux,innovation.shared_aux_to_separate_aux,lambda4/analytic,full,initial,285000001;285000002;285000003,6,115.0,6.0,16.0,6.0,0.4197619047619048,CW,0.00537037037037037,4.523771184890561e-05,0.0,0.0,0.0,2.2042499697110747e-05,2.3195212151794868e-05,0.0,0.0,6.92512393228147e-05,0.0,0.00537037037037037,0.0,2.2852317976718985e-05,4.639892134609572e-05,0.0005107858445909288,-0.00537037037037037,2.4013527473909093e-05,0.0,0.00537037037037037,0.0,8.09818279608238e-07,2.3203709194300848e-05,0.0005107858445909288,0.00537037037037037,0.6666666666666666,0.09511184692382812,0.0005107858445909288,0.00537037037037037,0.6666666666666666
