family,group,scope,seed,episodes,max_residuals.pair_mse,max_residuals.strict_margin,metrics.agreement,metrics.first_argmin_match,metrics.legal_centered_mse,metrics.near_all_best_mass,metrics.near_mixed_correct_mass,metrics.near_mixed_wrong_mass,metrics.near_no_best_mass,metrics.pair_mse_best_best,metrics.pair_mse_best_rest,metrics.pair_mse_rest_rest,metrics.raw_gap,metrics.selection_differs_from_strict_mass,metrics.strict_argmin_error_difference,metrics.strict_argmin_prediction_margin,metrics.strict_argmin_raw_gap,rows,supported_episodes,teacher_margin.conditional_mean,teacher_margin.contribution,teacher_margin.mass,teacher_margin.rows,weight_mass
gru_shared_mse,lambda3,initial,285000003,18,0.0,0.0,0.8703703703703703,0.574074074074074,0.024121747025487684,0.8703703703703703,0.0,0.0,0.12962962962962962,0.00032877380848440733,0.013479844869648195,0.010313128347355082,0.04556771560951515,0.0,-0.08718449098092539,-0.04161677537141023,0.04556771560951515,52,18,0.24361453232941802,0.24361453232941802,1.0,52,1.0
gru_shared_mse,lambda3/analytic,initial,285000003,6,0.0,0.0,0.8888888888888888,0.611111111111111,0.02444834862400411,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00016289646793173537,0.012656133436255206,0.011629318719817169,0.05070850584242079,0.0,-0.08462238311767578,-0.033913877275254994,0.05070850584242079,16,6,0.22211922539605036,0.22211922539605036,1.0,16,1.0
gru_shared_mse,lambda3/neural,initial,285000003,6,0.0,0.0,0.8888888888888888,0.611111111111111,0.02977493373967693,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00016289646793173537,0.0154331433154861,0.01417889395625909,0.05070850584242079,0.0,-0.08462238311767578,-0.033913877275254994,0.05070850584242079,18,6,0.31041733423868817,0.31041733423868817,1.0,18,1.0
gru_shared_mse,lambda3/period4_hold,initial,285000003,6,0.0,0.0,0.8333333333333334,0.5,0.018141958712782014,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0006605284895897512,0.012350257857203277,0.005131172365988985,0.035286135143703885,0.0,-0.09230870670742458,-0.0570225715637207,0.035286135143703885,18,6,0.19830703735351562,0.19830703735351562,1.0,18,1.0
gru_shared_mse,lambda3/case0,initial,285000003,3,0.0,0.0,1.0,0.6666666666666666,0.015764907028622273,1.0,0.0,0.0,0.0,0.0001396430416207295,0.008911289134731408,0.0067139748522701366,0.0,0.0,-0.02729034423828125,-0.02729034423828125,0.0,9,3,0.13317786322699654,0.13317786322699654,1.0,9,1.0
gru_shared_mse,lambda3/case1,initial,285000003,3,0.0,0.0,0.8888888888888888,0.5555555555555555,0.030100365183392975,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00023413599408033607,0.011102519338805905,0.01876370985050673,0.024310959710015193,0.0,-0.05184883541531033,-0.02753787570529514,0.024310959710015193,9,3,0.2003728018866645,0.2003728018866645,1.0,9,1.0
gru_shared_mse,lambda3/case2,initial,285000003,3,0.0,0.0,0.8888888888888888,0.8888888888888888,0.03312031024158873,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00022894706125953235,0.0179648708422017,0.014926492338127496,0.021950350867377386,0.0,-0.048884020911322705,-0.026933670043945312,0.021950350867377386,7,3,0.24862946404351127,0.24862946404351127,1.0,7,1.0
gru_shared_mse,lambda3/case3,initial,285000003,3,0.0,0.0,0.7777777777777777,0.3333333333333333,0.011226833576781952,0.7777777777777777,0.0,0.0,0.2222222222222222,0.0006710330284881314,0.00687674296043244,0.0036790575878613806,0.009852091471354166,0.0,-0.07797876993815105,-0.06812667846679688,0.009852091471354166,9,3,0.06085925632052951,0.06085925632052951,1.0,9,1.0
gru_shared_mse,lambda3/case4,initial,285000003,3,0.0,0.0,0.8888888888888888,0.5555555555555555,0.007005137981056779,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00023413599408033607,0.004097735690897429,0.0026732662960790147,0.024310959710015193,0.0,-0.05184883541531033,-0.02753787570529514,0.024310959710015193,9,3,0.28999000125461155,0.28999000125461155,1.0,9,1.0
gru_shared_mse,lambda3/case5,initial,285000003,3,0.0,0.0,0.7777777777777777,0.4444444444444444,0.0475129281414834,0.7777777777777777,0.0,0.0,0.2222222222222222,0.0004647477313773783,0.03192591125082029,0.01512226915928573,0.192981931898329,0.0,-0.2652561399671766,-0.07227420806884766,0.192981931898329,9,3,0.5286578072441949,0.5286578072441949,1.0,9,1.0
gru_shared_mse,lambda4,initial,285000003,18,0.0,0.0,0.6111111111111112,0.5,0.012656845830145324,0.6111111111111112,0.0,0.0,0.2777777777777778,0.00033814485453620836,0.007457716024055748,0.004860984951553367,0.02030642827351888,0.0,-0.07349296852394387,-0.05318654025042499,0.02030642827351888,44,16,0.15881556272506717,0.14116938908894858,0.8888888888888888,44,0.8888888888888888
gru_shared_mse,lambda4/analytic,initial,285000003,6,0.0,0.0,0.8333333333333334,0.6666666666666666,0.013838431661427978,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0001748265744178449,0.00862832901628647,0.005035276070723664,0.005436844295925565,0.0,-0.04630057017008463,-0.040863725874159075,0.005436844295925565,16,6,0.25325144661797416,0.25325144661797416,1.0,16,1.0
gru_shared_mse,lambda4/neural,initial,285000003,6,0.0,0.0,0.5555555555555556,0.5,0.010371471025836047,0.5555555555555556,0.0,0.0,0.27777777777777773,0.0003099085110231196,0.004969522253462502,0.005092040261350424,0.0169064203898112,0.0,-0.06255308787027995,-0.04564666748046875,0.0169064203898112,15,5,0.11213715871175128,0.09344763225979275,0.8333333333333334,15,0.8333333333333334
gru_shared_mse,lambda4/period4_hold,initial,285000003,6,0.0,0.0,0.4444444444444444,0.3333333333333333,0.013760634803171948,0.4444444444444444,0.0,0.0,0.38888888888888884,0.0005296994781676605,0.008775296802418274,0.004455638522586014,0.03857602013481988,0.0,-0.11162524753146702,-0.07304922739664714,0.03857602013481988,13,5,0.09217090606689453,0.07680908838907878,0.8333333333333334,13,0.8333333333333334
gru_shared_mse,lambda4/case0,initial,285000003,3,0.0,0.0,0.2222222222222222,0.2222222222222222,0.009699429740875428,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0035276374550853185,0.00617179228579011,0.040798187255859375,0.0,-0.11395178900824654,-0.07315360175238715,0.040798187255859375,9,3,0.06453874376085068,0.06453874376085068,1.0,9,1.0
gru_shared_mse,lambda4/case1,initial,285000003,3,0.0,0.0,0.8888888888888888,0.8888888888888888,0.014198292653468848,0.8888888888888888,0.0,0.0,0.1111111111111111,7.84680154942584e-05,0.009676957205910084,0.004442867432064506,0.03481695387098525,0.0,-0.04818598429361979,-0.01336903042263455,0.03481695387098525,9,3,0.14531559414333767,0.14531559414333767,1.0,9,1.0
gru_shared_mse,lambda4/case2,initial,285000003,3,0.0,0.0,0.2222222222222222,0.2222222222222222,0.007342484014278246,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.006227111531163448,0.0011153724831147985,1.0596381293402777e-07,0.0,-0.006072574191623264,-0.00607246822781033,1.0596381293402777e-07,3,1,0.5127134323120118,0.17090447743733725,0.3333333333333333,3,0.3333333333333333
gru_shared_mse,lambda4/case3,initial,285000003,3,0.0,0.0,0.4444444444444444,0.2222222222222222,0.013667323109479589,0.4444444444444444,0.0,0.0,0.5555555555555555,0.0011588316315788284,0.008484606689712059,0.004023884788188701,0.03770107693142361,0.0,-0.18754196166992188,-0.14984088473849827,0.03770107693142361,9,3,0.08235804239908855,0.08235804239908855,1.0,9,1.0
gru_shared_mse,lambda4/case4,initial,285000003,3,0.0,0.0,1.0,1.0,0.015941891206757142,1.0,0.0,0.0,0.0,0.0001773119373259154,0.009406425920196347,0.006358153349234878,0.0,0.0,0.0,0.0,0.0,7,3,0.14707925584581164,0.14707925584581164,1.0,7,1.0
gru_shared_mse,lambda4/case5,initial,285000003,3,0.0,0.0,0.8888888888888888,0.4444444444444444,0.015091654256012691,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0006142575428182479,0.007423557342267233,0.007053839370927208,0.008522245619032118,0.0,-0.08520550198025174,-0.07668325636121963,0.008522245619032118,7,3,0.23682022094726562,0.23682022094726562,1.0,7,1.0
gru_shared_mse,overall,postcorrection,285000003,36,0.0,0.0,0.4752754765873961,0.47249430713956,0.09673513325433136,0.4752754765873961,0.0,0.0,0.3302800789681595,3.017236878353036e-05,0.058859647480115615,0.03784531340543221,0.10179621560561818,0.0,-0.2288407150157804,-0.12704449941016221,0.10179621560561818,10237,29,0.4499608666463878,0.3624684759095902,0.8055555555555556,10237,0.8055555555555556
gru_shared_mse,lambda3,postcorrection,285000003,18,0.0,0.0,0.5056228565800289,0.5054871897776955,0.11435961843681218,0.5056228565800289,0.0,0.0,0.3277104767533044,2.167048954570194e-05,0.07227902106028584,0.042058926886980624,0.0953696390776869,0.0,-0.2448738278214765,-0.14950418874378957,0.0953696390776869,6755,15,0.4817243267144927,0.40143693892874394,0.8333333333333334,6755,0.8333333333333334
gru_shared_mse,lambda3/analytic,postcorrection,285000003,6,0.0,0.0,0.4015522875816993,0.4015522875816993,0.0451269074650985,0.4015522875816993,0.0,0.0,0.2651143790849673,0.0,0.028345487177417045,0.016781420287681453,0.06979436461442436,0.0,-0.14517084910069675,-0.07537648448627239,0.06979436461442436,87,4,0.4004642053756839,0.2669761369171226,0.6666666666666666,87,0.6666666666666666
gru_shared_mse,lambda3/neural,postcorrection,285000003,6,0.0,0.0,0.4596825396825397,0.4596825396825397,0.12098183571120442,0.4596825396825397,0.0,0.0,0.3736507936507936,0.0,0.07797721811323817,0.043004617597966255,0.18642554275573245,0.0,-0.29232354943714445,-0.10589800668141199,0.18642554275573245,82,5,0.5007663907777695,0.4173053256481413,0.8333333333333334,82,0.8333333333333334
gru_shared_mse,lambda3/period4_hold,postcorrection,285000003,6,0.0,0.0,0.6556337424758477,0.6552267420688472,0.1769701121341336,0.6556337424758477,0.0,0.0,0.34436625752415223,6.501146863710582e-05,0.11051435789020231,0.06639074277529416,0.02988900986290391,0.0,-0.29712708492658824,-0.2672380750636843,0.02988900986290391,6586,6,0.520029354220968,0.520029354220968,1.0,6586,1.0
gru_shared_mse,lambda3/case0,postcorrection,285000003,3,0.0,0.0,0.6681045751633987,0.6681045751633987,0.12454941344012606,0.6681045751633987,0.0,0.0,0.3318954248366013,2.418363165148618e-06,0.07366345444667975,0.050883540630281165,0.0702831655726896,0.0,-0.2353697806374571,-0.1650866150647675,0.0702831655726896,1697,3,0.4552745856187123,0.4552745856187123,1.0,1697,1.0
gru_shared_mse,lambda3/case1,postcorrection,285000003,3,0.0,0.0,0.21286121286121285,0.21286121286121285,0.07916400841021698,0.21286121286121285,0.0,0.0,0.7871387871387872,6.389918742017603e-07,0.062420565062272414,0.016742804356070378,0.15517087013293535,0.0,-0.4324395305556304,-0.27726866042269505,0.15517087013293535,1640,3,0.3635385063881305,0.3635385063881305,1.0,1640,1.0
gru_shared_mse,lambda3/case2,postcorrection,285000003,3,0.0,0.0,0.34778184778184773,0.34778184778184773,0.21576219040855193,0.34778184778184773,0.0,0.0,0.31888481888481884,4.780235553159965e-07,0.13916163670037837,0.07660007568461823,0.2107091036132064,0.0,-0.39933649371395186,-0.1886273901007454,0.2107091036132064,1641,2,0.876701663956683,0.584467775971122,0.6666666666666666,1641,0.6666666666666666
gru_shared_mse,lambda3/case3,postcorrection,285000003,3,0.0,0.0,0.8529239766081872,0.8529239766081872,0.0299811956405938,0.8529239766081872,0.0,0.0,0.14707602339181286,0.0,0.015551698194439459,0.014429497446154335,0.010783630281861065,0.0,-0.03770214692426239,-0.026918516642401327,0.010783630281861065,80,3,0.35242879969799495,0.35242879969799495,1.0,80,1.0
gru_shared_mse,lambda3/case4,postcorrection,285000003,3,0.0,0.0,0.7076210826210826,0.7068070818070818,0.21097352925484872,0.7076210826210826,0.0,0.0,0.29237891737891736,1.2969756424600063e-05,0.12631206581814944,0.08464849368027468,0.10033127880212879,0.0,-0.30511903298255333,-0.20478775418042458,0.10033127880212879,1682,3,0.5509452192483514,0.5509452192483514,1.0,1682,1.0
gru_shared_mse,lambda3/case5,postcorrection,285000003,3,0.0,0.0,0.24444444444444444,0.24444444444444444,0.025727373466535555,0.24444444444444444,0.0,0.0,0.08888888888888889,0.0001135178022549452,0.016564706139795663,0.009049149524484948,0.024939786063300242,0.0,-0.059275982115003796,-0.03433619605170356,0.024939786063300242,15,1,0.3059002399444581,0.10196674664815268,0.3333333333333333,15,0.3333333333333333
gru_shared_mse,lambda4,postcorrection,285000003,18,0.0,0.0,0.4449280965947633,0.4395014245014245,0.07911064807185055,0.4449280965947633,0.0,0.0,0.3328496811830145,3.8674248021358784e-05,0.0454402738999454,0.03363169992388378,0.10822279213354943,0.0,-0.21280760221008432,-0.10458481007653489,0.10822279213354943,3482,14,0.4159285880019896,0.3235000128904364,0.7777777777777778,3482,0.7777777777777778
gru_shared_mse,lambda4/analytic,postcorrection,285000003,6,0.0,0.0,0.4930555555555555,0.4930555555555555,0.06731995531377405,0.4930555555555555,0.0,0.0,0.34027777777777773,0.0,0.041792413383718224,0.02552754193005583,0.11742155971350493,0.0,-0.20244289327550816,-0.08502133356200325,0.11742155971350493,99,5,0.3801871485180325,0.31682262376502707,0.8333333333333334,99,0.8333333333333334
gru_shared_mse,lambda4/neural,postcorrection,285000003,6,0.0,0.0,0.4771825396825397,0.4692460317460318,0.1012263084980451,0.4771825396825397,0.0,0.0,0.35615079365079366,5.503981640411814e-05,0.05757445064791319,0.043596818033727815,0.14095512269035218,0.0,-0.25390759820029846,-0.11295247550994632,0.14095512269035218,61,5,0.39443926499003457,0.32869938749169547,0.8333333333333334,61,0.8333333333333334
gru_shared_mse,lambda4/period4_hold,postcorrection,285000003,6,0.0,0.0,0.3645461945461945,0.3562026862026862,0.06878568040373244,0.3645461945461945,0.0,0.0,0.3021204721204721,6.098292765995819e-05,0.036953957668204786,0.031770739807867696,0.06629169399679119,0.0,-0.1820723151544463,-0.1157806211576551,0.06629169399679119,3322,4,0.48746704112188,0.32497802741458665,0.6666666666666666,3322,0.6666666666666666
gru_shared_mse,lambda4/case0,postcorrection,285000003,3,0.0,0.0,0.5456349206349206,0.5138888888888888,0.10711973766337608,0.5456349206349206,0.0,0.0,0.45436507936507936,0.00022015926561647257,0.060570741660776965,0.04632883673698265,0.16429598400832482,0.0,-0.3226229791288023,-0.15832699512047743,0.16429598400832482,114,3,0.29143181679740787,0.29143181679740787,1.0,114,1.0
gru_shared_mse,lambda4/case1,postcorrection,285000003,3,0.0,0.0,0.6316666666666667,0.6316666666666667,0.07928808472832743,0.6316666666666667,0.0,0.0,0.36833333333333335,0.0,0.040015902642651376,0.03927218208567606,0.12466311454772949,0.0,-0.20051950295766194,-0.07585638840993246,0.12466311454772949,53,3,0.32294171161121793,0.32294171161121793,1.0,53,1.0
gru_shared_mse,lambda4/case2,postcorrection,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.02398863975310661,0.3333333333333333,0.0,0.0,0.0,0.0,0.02120544466026549,0.002783195092841121,0.0,0.0,0.0,0.0,0.0,2,1,0.8100109100341797,0.2700036366780599,0.3333333333333333,2,0.3333333333333333
gru_shared_mse,lambda4/case3,postcorrection,285000003,3,0.0,0.0,0.5643060643060643,0.5634920634920635,0.08838910921288569,0.5643060643060643,0.0,0.0,0.4356939356939356,1.1416922053588611e-05,0.05024744973244311,0.03813024255838899,0.09298612036062635,0.0,-0.24727751214571195,-0.15429139178508564,0.09298612036062635,1661,3,0.5517800985481082,0.5517800985481082,1.0,1661,1.0
gru_shared_mse,lambda4/case4,postcorrection,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.08098016480873921,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.03287933152613288,0.048100833282606316,0.14101648330688477,0.0,-0.18939288457234701,-0.04837640126546224,0.14101648330688477,11,2,0.2778713362557548,0.1852475575038365,0.6666666666666666,11,0.6666666666666666
gru_shared_mse,lambda4/case5,postcorrection,285000003,3,0.0,0.0,0.2612942612942613,0.2612942612942613,0.0948981522646682,0.2612942612942613,0.0,0.0,0.40537240537240543,4.6930045809148e-07,0.06772277317740255,0.02717490978680755,0.12637505057773116,0.0,-0.31703273445598273,-0.19065768387825158,0.12637505057773116,1641,2,0.4793928843059819,0.31959525620398793,0.6666666666666666,1641,0.6666666666666666
gru_shared_mse,overall,post_age1,285000003,36,0.0,0.0,0.5403167819834487,0.5322276488943155,0.06560345784388216,0.5403167819834487,0.0,0.0,0.2652387735721069,5.756908352727091e-05,0.032028555478875,0.03351733328147988,0.05343881922335205,0.0,-0.12268880844811639,-0.06924998922476434,0.05343881922335205,3421,29,0.4459472202897338,0.35923526078895224,0.8055555555555556,3421,0.8055555555555556
gru_shared_mse,lambda3,post_age1,285000003,18,0.0,0.0,0.6088726088726089,0.6087708587708588,0.08332787246508964,0.6088726088726089,0.0,0.0,0.22446072446072446,2.621343721088887e-06,0.039340458101521106,0.04398479301984745,0.046841482369130896,0.0,-0.11369003783393433,-0.06684855546480344,0.046841482369130896,2257,15,0.5097150998965578,0.42476258324713156,0.8333333333333334,2257,0.8333333333333334
gru_shared_mse,lambda3/analytic,post_age1,285000003,6,0.0,0.0,0.3888888888888889,0.3888888888888889,0.04363218285561823,0.3888888888888889,0.0,0.0,0.27777777777777773,0.0,0.02977162676514272,0.013860556090475503,0.06669602129194471,0.0,-0.1318303346633911,-0.0651343133714464,0.06669602129194471,31,4,0.43187985817591346,0.28791990545060897,0.6666666666666666,31,0.6666666666666666
gru_shared_mse,lambda3/neural,post_age1,285000003,6,0.0,0.0,0.5944444444444444,0.5944444444444444,0.05097881498086173,0.5944444444444444,0.0,0.0,0.2388888888888889,0.0,0.028015180092844233,0.02296363488801749,0.05406594453034577,0.0,-0.11857062269140173,-0.06450467816105596,0.05406594453034577,30,5,0.3637093083063761,0.30309109025531344,0.8333333333333334,30,0.8333333333333334
gru_shared_mse,lambda3/period4_hold,post_age1,285000003,6,0.0,0.0,0.8432844932844933,0.842979242979243,0.155372619558789,0.8432844932844933,0.0,0.0,0.1567155067155067,7.864031163266662e-06,0.06023456744657637,0.09513018808104938,0.0197624812851022,0.0,-0.09066915614701015,-0.07090667486190796,0.0197624812851022,2196,6,0.6832767540354724,0.6832767540354724,1.0,2196,1.0
gru_shared_mse,lambda3/case0,post_age1,285000003,3,0.0,0.0,0.8463573463573463,0.8463573463573463,0.09425556024372796,0.8463573463573463,0.0,0.0,0.15364265364265364,1.9974571736666017e-06,0.04144825472773798,0.05280530805881631,0.03875047698659435,0.0,-0.05575110973455968,-0.01700063274796532,0.03875047698659435,567,3,0.5691081978559591,0.5691081978559591,1.0,567,1.0
gru_shared_mse,lambda3/case1,post_age1,285000003,3,0.0,0.0,0.3162393162393162,0.3162393162393162,0.06686822361606466,0.3162393162393162,0.0,0.0,0.6837606837606837,0.0,0.04639524178511825,0.020472981830946414,0.14919934793851897,0.0,-0.3419796347763658,-0.1927802868378468,0.14919934793851897,548,3,0.4617037082475329,0.4617037082475329,1.0,548,1.0
gru_shared_mse,lambda3/case2,post_age1,285000003,3,0.0,0.0,0.5158730158730159,0.5158730158730159,0.11980634668766145,0.5158730158730159,0.0,0.0,0.15079365079365079,0.0,0.048775076439520705,0.07103127024814075,0.024188116574898746,0.0,-0.08169641490384336,-0.057508298328944614,0.024188116574898746,547,2,0.6326320615661887,0.42175470771079243,0.6666666666666666,547,0.6666666666666666
gru_shared_mse,lambda3/case3,post_age1,285000003,3,0.0,0.0,0.8703703703703703,0.8703703703703703,0.022781929592882333,0.8703703703703703,0.0,0.0,0.12962962962962962,0.0,0.011312007500163701,0.011469922092718632,0.010675536261664497,0.0,-0.02602923357928241,-0.015353697317617912,0.010675536261664497,28,3,0.3426652320478328,0.3426652320478328,1.0,28,1.0
gru_shared_mse,lambda3/case4,post_age1,285000003,3,0.0,0.0,0.9043956043956044,0.9037851037851038,0.1650854928641737,0.9043956043956044,0.0,0.0,0.0956043956043956,1.3730605152866722e-05,0.0661963246745879,0.09887543758443292,0.04536143306993012,0.0,-0.08590495865860265,-0.04054352558867253,0.04536143306993012,562,3,0.689074444712591,0.689074444712591,1.0,562,1.0
gru_shared_mse,lambda3/case5,post_age1,285000003,3,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0311696817860278,0.19999999999999998,0.0,0.0,0.13333333333333333,0.0,0.02191584348199811,0.009253838304029689,0.012873983383178711,0.0,-0.09077887535095215,-0.07790489196777343,0.012873983383178711,5,1,0.1928076267242432,0.06426920890808106,0.3333333333333333,5,0.3333333333333333
gru_shared_mse,lambda4,post_age1,285000003,18,0.0,0.0,0.47176095509428845,0.45568443901777234,0.04787904322267465,0.47176095509428845,0.0,0.0,0.30601682268348934,0.00011251682333345295,0.024716652856228895,0.023049873543112304,0.060036156077573205,0.0,-0.13168757906229844,-0.07165142298472524,0.060036156077573205,1164,14,0.3776244921395651,0.29370793833077286,0.7777777777777778,1164,0.7777777777777778
gru_shared_mse,lambda4/analytic,post_age1,285000003,6,0.0,0.0,0.5555555555555556,0.5555555555555556,0.040880128483855235,0.5555555555555556,0.0,0.0,0.2777777777777778,0.0,0.025964901307542674,0.014915227176312563,0.0834156009886,0.0,-0.13383373286989,-0.05041813188129001,0.0834156009886,34,5,0.4116061329841613,0.34300511082013446,0.8333333333333334,34,0.8333333333333334
gru_shared_mse,lambda4/neural,post_age1,285000003,6,0.0,0.0,0.5301587301587302,0.5063492063492063,0.051706437593284464,0.5301587301587302,0.0,0.0,0.30317460317460315,0.00016511944921235444,0.022678580523908306,0.028862737620163805,0.04407178560892741,0.0,-0.07314738091968355,-0.02907559531075614,0.04407178560892741,22,5,0.3642881111871628,0.30357342598930237,0.8333333333333334,22,0.8333333333333334
gru_shared_mse,lambda4/period4_hold,post_age1,285000003,6,0.0,0.0,0.32956857956857954,0.30514855514855516,0.05105056359088426,0.32956857956857954,0.0,0.0,0.3370980870980871,0.00017243102078800436,0.025506476737235714,0.02537165583286054,0.0526210816351922,0.0,-0.1880816233973218,-0.1354605417621296,0.0526210816351922,1108,4,0.3518179172743226,0.2345452781828817,0.6666666666666666,1108,0.6666666666666666
gru_shared_mse,lambda4/case0,post_age1,285000003,3,0.0,0.0,0.5753968253968255,0.4801587301587302,0.0806815488258379,0.5753968253968255,0.0,0.0,0.4246031746031746,0.0006604777968494177,0.0421583005810022,0.0378627704479863,0.1324413882361518,0.0,-0.2985724172894917,-0.16613102905333987,0.1324413882361518,38,3,0.28591740415209815,0.28591740415209815,1.0,38,1.0
gru_shared_mse,lambda4/case1,post_age1,285000003,3,0.0,0.0,0.6203703703703703,0.6203703703703703,0.046752863884930156,0.6203703703703703,0.0,0.0,0.3796296296296296,0.0,0.027059594560125206,0.019693269324804946,0.1112348238627116,0.0,-0.2036265797085232,-0.09239175584581165,0.1112348238627116,19,3,0.34061234085648145,0.34061234085648145,1.0,19,1.0
gru_shared_mse,lambda4/case2,post_age1,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.010628625985153425,0.3333333333333333,0.0,0.0,0.0,0.0,0.007808881000083072,0.002819744985070353,0.0,0.0,0.0,0.0,0.0,1,1,0.7158637046813965,0.23862123489379883,0.3333333333333333,1,0.3333333333333333
gru_shared_mse,lambda4/case3,post_age1,285000003,3,0.0,0.0,0.6451770451770452,0.643956043956044,0.05399924692043809,0.6451770451770452,0.0,0.0,0.35482295482295484,1.4371599604045968e-05,0.0299605697441817,0.024024305576652343,0.01617224906390403,0.0,-0.12727627342291659,-0.11110402435901257,0.01617224906390403,554,3,0.4269374605500218,0.4269374605500218,1.0,554,1.0
gru_shared_mse,lambda4/case4,post_age1,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.04840072261634356,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.022918783670762527,0.02548193894558103,0.08231226603190105,0.0,-0.13862323760986328,-0.05631097157796224,0.08231226603190105,5,2,0.2720497449239096,0.1813664966159397,0.6666666666666666,5,0.6666666666666666
gru_shared_mse,lambda4/case5,post_age1,285000003,3,0.0,0.0,0.322954822954823,0.322954822954823,0.046811251103344796,0.322954822954823,0.0,0.0,0.34371184371184366,2.515435472538958e-07,0.018393787581218683,0.028417211978578855,0.018056209270770732,0.0,-0.02202696634299589,-0.003970757072225158,0.018056209270770732,547,2,0.43318903937444586,0.2887926929162972,0.6666666666666666,547,0.6666666666666666
gru_shared_mse,overall,post_age2,285000003,36,0.0,0.0,0.4249283124283124,0.42477568727568726,0.10891438073965275,0.4249283124283124,0.0,0.0,0.3250716875716876,2.1208574548804377e-05,0.07446638279906033,0.034426789366043604,0.07409997901325346,0.0,-0.25159619597759497,-0.17749621696434148,0.07409997901325346,3409,27,0.4400901283183289,0.33006759623874665,0.75,3409,0.75
gru_shared_mse,lambda3,post_age2,285000003,18,0.0,0.0,0.40892764642764645,0.4087241462241462,0.13422945598582317,0.40892764642764645,0.0,0.0,0.31329457579457576,4.002160541830468e-05,0.10124719841039981,0.03294223597000506,0.03166295954457789,0.0,-0.2680603558266237,-0.23639739628204579,0.03166295954457789,2249,13,0.3890097936369041,0.28095151762665294,0.7222222222222222,2249,0.7222222222222222
gru_shared_mse,lambda3/analytic,post_age2,285000003,6,0.0,0.0,0.4073232323232323,0.4073232323232323,0.032666984140043216,0.4073232323232323,0.0,0.0,0.09267676767676768,0.0,0.016532600338796992,0.01613438380124622,0.02570406692196624,0.0,-0.05890080880637121,-0.03319674188440496,0.02570406692196624,28,3,0.44141305191348296,0.22070652595674148,0.5,28,0.5
gru_shared_mse,lambda3/neural,post_age2,285000003,6,0.0,0.0,0.5069444444444444,0.5069444444444444,0.12250568199464675,0.5069444444444444,0.0,0.0,0.1597222222222222,0.0,0.08146520717838547,0.04104047481626128,0.02902081056877419,0.0,-0.08913763143398144,-0.060116820865207254,0.02902081056877419,26,4,0.7182243102126651,0.4788162068084434,0.6666666666666666,26,0.6666666666666666
gru_shared_mse,lambda3/period4_hold,post_age2,285000003,6,0.0,0.0,0.3125152625152625,0.3119047619047619,0.24751570182277957,0.3125152625152625,0.0,0.0,0.6874847374847376,0.00012006481625491404,0.20574378771401694,0.04165184929250768,0.04026400114299323,0.0,-0.6561426272395184,-0.6158786260965252,0.04026400114299323,2195,6,0.14333182011477386,0.14333182011477386,1.0,2195,1.0
gru_shared_mse,lambda3/case0,post_age2,285000003,3,0.0,0.0,0.46418858918858924,0.46418858918858924,0.16713305296692138,0.46418858918858924,0.0,0.0,0.5358114108114108,4.6595481148814494e-06,0.1286200137558562,0.038508379662950315,0.05926774864469891,0.0,-0.44511894649664824,-0.3858511978519494,0.05926774864469891,565,3,0.270785442446879,0.270785442446879,1.0,565,1.0
gru_shared_mse,lambda3/case1,post_age2,285000003,3,0.0,0.0,0.014041514041514042,0.014041514041514042,0.06768811317541566,0.014041514041514042,0.0,0.0,0.3192918192918193,1.916975622605281e-06,0.0601442382457664,0.007541957954026645,0.01730757231240744,0.0,-0.27236314949389634,-0.2550555771814889,0.01730757231240744,546,1,0.05867935012985062,0.019559783376616874,0.3333333333333333,546,0.3333333333333333
gru_shared_mse,lambda3/case2,post_age2,285000003,3,0.0,0.0,0.3608058608058608,0.3608058608058608,0.2723131773313857,0.3608058608058608,0.0,0.0,0.30586080586080583,1.4340706659479895e-06,0.19934778098865744,0.07296396227206234,0.001311346579238463,0.0,-0.3024559499143244,-0.30114460333508597,0.001311346579238463,547,2,0.9194785535553873,0.6129857023702582,0.6666666666666666,547,0.6666666666666666
gru_shared_mse,lambda3/case3,post_age2,285000003,3,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0299184485611603,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.014441014743482583,0.015477433817677721,0.00943613052368164,0.0,-0.043525987201266825,-0.03408985667758518,0.00943613052368164,26,3,0.33710331386990017,0.33710331386990017,1.0,26,1.0
